% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 27 2026, 14:51
% Dimension:          3
% Nodes:              84
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ TT1=0            es.Ex (V/m) @ TT1=0      es.Ey (V/m) @ TT1=0      es.Ez (V/m) @ TT1=0      es.normE (V/m) @ TT1=0
0                         0                        71.5550913401507         0.31519519282911995      0.24147916606785813      -0.16431347371836047     -33.4485066531705        33.44978188916157
0                         0                        72.00000000000001        0.3297091725815896       0.21150064435317972      -0.14446286638729333     -31.796255080106164      31.797286663511144
0                         0                        70.97690329222559        0.29523609436069315      0.24850533925859963      -0.20554283546715624     -35.56277238509658       35.564234597064505
0                         0                        71.01223891684464        0.2964904058410342       0.27337566469812913      -0.18867483985550848     -35.467034834996504      35.468590223408924
0                         0                        71.06097670135831        0.2982145686612632       0.2709610251422987       -0.18080745137206122     -35.28557886845196       35.2870824423522
0                         0                        70.96198686850451        0.29470518649433153      0.25070202367570005      -0.20881725299807385     -35.61830155852388       35.61979592956379
0                         0                        63.70088025061911        -0.006048585077493912    1.3295654786076643       -1.2814694973871177      -37.8925938535352        37.93756156349025
0                         0                        63.68986430179661        -0.006465811692793264    1.3313685012694387       -1.2821811076844405      -37.85696199903066       37.90205934082113
0                         0                        63.686159287262626       -0.006606151594326149    1.3332199953871404       -1.2951384668576686      -37.87189407139175       37.91747907969558
0                         0                        63.31603464227842        -0.020384124845248323    1.3740327864783164       -1.3258282152216818      -36.56873103043355       36.61854551631985
0                         0                        63.12401483948578        -0.02734185096643421     1.4133837126710884       -1.3353463765618905      -35.90010832880075       35.95272703821325
0                         0                        62                       -0.06531952868049822     1.5457099258308347       -1.4689673522716795      -31.67197180021196       31.743674676544202
0                         0                        62.310698779580214       -0.05529744909852681     1.545296699210697        -1.334582451353839       -32.81585049581226       32.87931106290938
0                         0                        62.616042757425895       -0.04510003153382967     1.4793100362043283       -1.2914425750590581      -33.9771325303711        34.03383194843466
0                         0                        62.64229797530923        -0.04420664367643273     1.503123645023959        -1.3957655800955369      -34.0974829693906        34.15912597088355
0                         0                        62.818727829397304       -0.03813188025711446     1.4698151165003082       -1.3702128887352463      -34.76573126062152       34.823754965869284
0                         0                        68.48544107570018        0.19684736917704965      0.5536786310887578       -0.5266517981658012      -42.65808411534755       42.6649277807323
0                         0                        68.25                    0.1867604175109007       0.5804859021095581       -0.5652823267536178      -43.025573345887096      43.03320194609969
0                         0                        65.03249789673897        0.04711024718208366      1.0868004887726954       -1.0701520139841278      -41.721862386052116      41.74973247334767
0                         0                        65.25                    0.05623275320621344      1.050138890044345        -1.0298195673129158      -42.15869116771384       42.184340234312984
0                         0                        67.75                    0.16507947920457755      0.6499520628211712       -0.6412177541822075      -43.6409587896776        43.650508381628065
0                         0                        67.85585985991392        0.1696941426167423       0.6370899635386422       -0.622790879500144       -43.54141343350125       43.550527389324614
0                         0                        67.87968817037817        0.1707313559066001       0.6334783960036248       -0.6196660570101358      -43.51484949253728       43.523871694262056
0                         0                        67.9271036004979         0.17279332650253945      0.6267014871509673       -0.6132721652673467      -43.459816380262794      43.46866109404392
0                         0                        67.96402479847448        0.17439714870466835      0.6201894598343642       -0.6072885283446112      -43.416772397401814      43.42544829625298
0                         0                        67.99801785102783        0.1758723417064448       0.6156916484253987       -0.6010891989421179      -43.3770450924479        43.38557854153018
0                         0                        68.02238403632089        0.1769289280973099       0.6124898091159423       -0.5966169808161297      -43.34858537921326       43.35701730939308
0                         0                        65.5900065516046         0.07068344001556785      0.9896320958222873       -0.981804923229376       -42.80715078595068       42.82984322879874
0                         0                        65.75                    0.07755332438539247      0.9599932026860358       -0.9525397252646712      -43.06126317031109       43.08249417919303
0                         0                        65.53122125310787        0.06816986849362436      0.9990749242066066       -0.9924649744450775      -42.709677739256826      42.73288792043955
0                         0                        65.5791845139682         0.07022027876969501      0.9911872898590843       -0.9838197411874603      -42.78952474580737       42.81230876160254
0                         0                        65.52862418286888        0.06805895407484376      0.9986122720061665       -0.992608989441524       -42.71432838790011       42.73752857507194
0                         0                        67.48542268509908        0.15350341768408152      0.6862802184048888       -0.6802317134718887      -43.84791911042277       43.85856479681438
0                         0                        67.54523069528763        0.15612475254049762      0.6793502698359148       -0.6710162640639794      -43.81037669511868       43.820781437395226
