% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 08:39
% Dimension:          3
% Nodes:              129
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ SL=0.167         es.Ex (V/m) @ SL=0.167   es.Ey (V/m) @ SL=0.167   es.Ez (V/m) @ SL=0.167   es.normE (V/m) @ SL=0.167
-7.62                     -7.62                    70.18382846549673        0.17701596860737065      -1.783490495688433       -0.826739255179632       -31.940312959730257      32.00074886795274
-7.62                     -7.62                    70.2988400099032         0.18067243915744488      -1.8000903410399358      -0.8528349096959369      -31.645904557588135      31.70853083772692
-7.62                     -7.62                    69.95349981949637        0.16958885136369165      -1.7605587468501582      -0.7946467705301927      -32.523345747997446      32.580654524346315
-7.62                     -7.62                    64.91849327802387        -0.002310205221691855    -1.6424195666339623      -0.5951860898702721      -31.480709744972597      31.5291432576537
-7.62                     -7.62                    65.04650018050364        0.0017434354485956814    -1.652606679522195       -0.6196309948667897      -31.843730276517856      31.892604304613023
-7.62                     -7.62                    64.85787305722475        -0.0042135915742464395   -1.6306989897575153      -0.5890994094867266      -31.318427894040965      31.366385559443998
-7.62                     -7.62                    64.7735289007593         -0.006846072112600285    -1.6245376589422484      -0.5924823627903057      -31.110449966581285      31.158470037514626
-7.62                     -7.62                    69.70847169828372        0.16156092706782055      -1.7692961408900487      -0.7744995047540328      -33.04766692505078       33.104056360303154
-7.62                     -7.62                    69.77529728711963        0.16376394664485727      -1.7809325283696467      -0.7872349433985164      -32.877436540391024      32.93504657646854
-7.62                     -7.62                    65.22470271288034        0.0074514703055532806    -1.648298840992855       -0.6213020014171258      -32.23051361460785       32.27861386595784
-7.62                     -7.62                    65.29152830171628        0.009612587530416609     -1.683128504829071       -0.6236158641622289      -32.421481792908104      32.471130253775804
-7.62                     -7.62                    69.46359799748936        0.15341310731335628      -1.7730326183047396      -0.75609883500141        -33.50941627329998       33.564807598006055
-7.62                     -7.62                    69.47919278560087        0.15393553360011675      -1.7752403769451064      -0.7580360104507378      -33.48217822999834       33.5377750605858
-7.62                     -7.62                    65.52080721439904        0.017101821303783647     -1.699991035497142       -0.637905456546136       -32.924290268598384      32.974320047321434
-7.62                     -7.62                    65.53640200251068        0.017615454993914516     -1.7066761015990686      -0.6278252451057984      -32.9451867270158        32.99533658461601
-7.62                     -7.62                    68.94848386974917        0.13592425432801594      -1.7856432676816212      -0.7174298012326972      -34.36015272828581       34.413998938081
-7.62                     -7.62                    68.95555918858295        0.1361673280677649       -1.7860209604215243      -0.7177742517349657      -34.34712685685318       34.40102024749097
-7.62                     -7.62                    69.0213606047428         0.13842384700752897      -1.7787971197371348      -0.7155508555426309      -34.239024631025316      34.29266597836936
-7.62                     -7.62                    69.04238715977164        0.13914341909426559      -1.777585116001788       -0.7137045750852735      -34.20537365761032       34.25896627339872
-7.62                     -7.62                    69.43240842126633        0.1523672103743147       -1.7780561336854817      -0.7497467292789963      -33.563339986341816      33.6187655158748
-7.62                     -7.62                    65.96609142517451        0.03195833106480189      -1.7408844069620528      -0.6387362150790707      -33.78157227509102       33.832429529196624
-7.62                     -7.62                    65.9763373183663         0.03230448450613603      -1.7451621728227842      -0.6425111378528143      -33.79298618223269       33.84411805150617
-7.62                     -7.62                    66.02655956674427        0.03400401269859638      -1.7459224039152854      -0.6390854991846471      -33.8874181731752        33.93838219125075
-7.62                     -7.62                    66.05060545460226        0.03481941544665847      -1.7469966546903475      -0.6386845266635213      -33.93268935198748       33.9836331473635
-7.62                     -7.62                    65.56135366348929        0.018438033800563563     -1.6991476679176465      -0.6304008081905721      -33.000424465033504      33.05015163125184
-7.62                     -7.62                    68.43147440800077        0.11800131946462539      -1.7909505154547105      -0.6921900745447829      -34.93338921006489       34.9861159969206
-7.62                     -7.62                    68.43601077544764        0.11815977947038805      -1.7908151049132073      -0.6920451922012205      -34.92868083908229       34.98140492385216
-7.62                     -7.62                    68.42716912860662        0.11785089983848696      -1.7897599266190412      -0.6910308464524704      -34.94175914608934       34.99438949958976
-7.62                     -7.62                    68.47595754999335        0.11955450979741848      -1.7898183649476778      -0.695922618753599       -34.89688628773423       34.94968427110394
-7.62                     -7.62                    68.81061704645948        0.13117533166392217      -1.7881478821100245      -0.7127298216238387      -34.532948430186934      34.5865578502527
-7.62                     -7.62                    68.8337201242326         0.13197284471230752      -1.7918679640009145      -0.7158299301827071      -34.50363556600678       34.557547230108305
-7.62                     -7.62                    66.51101061055036        0.05060013006852393      -1.7722251301272536      -0.6455132972336202      -34.58812458357019       34.63951257649756
-7.62                     -7.62                    66.57546190343724        0.052832089440798015     -1.7739623523276151      -0.6458750979794559      -34.66790893008101       34.719274281788444
-7.62                     -7.62                    66.4932269876377         0.04998523381893002      -1.772750206672967       -0.6460619441624544      -34.565201027364424      34.61666017097936
-7.62                     -7.62                    68.9002913612897         0.13426695785814685      -1.7874325031069134      -0.7187981997244606      -34.41853957134424       34.472415813651345
-7.62                     -7.62                    66.40694827648551        0.04700742033339689      -1.7664922230947582      -0.6473343214428837      -34.45606452632751       34.50738934113123
-7.62                     -7.62                    66.46604696546387        0.04904610284539582      -1.7694166318142095      -0.6449939878808095      -34.534386785226445      34.58570113635064
-7.62                     -7.62                    66.392821411938          0.046520804165350337     -1.7663833268223925      -0.6505756242965504      -34.43618574357993       34.48759555646845
-7.62                     -7.62                    66.38846932709879        0.046370930890739945     -1.7587839130397533      -0.6441195521726399      -34.43431762893067       34.48522062304871
-7.62                     -7.62                    66.39215560996027        0.04649787383407328      -1.759267162915016       -0.6430570086425087      -34.43976002856439       34.49065980946112
-7.62                     -7.62                    66.1268927101491         0.03741242677491243      -1.7535097514384859      -0.6403009411185536      -34.046935051660114      34.09807279239619
-7.62                     -7.62                    66.14119088495958        0.03789938858891174      -1.7546826901824204      -0.6393709072921325      -34.06830275035546       34.119451326042665
-7.62                     -7.62                    68.39071698568856        0.1165767128481952       -1.7940104436553184      -0.6960872828182403      -34.96780568973678       35.02071452344217
-7.62                     -7.62                    68.34584655441266        0.11500691177130332      -1.7938344042020162      -0.6939915588051804      -35.0027139714162        35.05551955852554
-7.62                     -7.62                    68.28426801104263        0.11284999157854657      -1.7936999721719644      -0.6899606526761772      -35.052308344347466      35.10495300608765
-7.62                     -7.62                    66.61988351817384        0.05437309772905853      -1.77528702571772        -0.6487392375011072      -34.716343636296116      34.76775837029694
-7.62                     -7.62                    66.6926314414202         0.05690136426110509      -1.7786566878395575      -0.6507166707556777      -34.79272584065474       34.8442365854349
-7.62                     -7.62                    66.61222840695633        0.054107392598676585     -1.7772482964455758      -0.6463531038861188      -34.70502444324643       34.756511698507005
-7.62                     -7.62                    70.58124465272974        0.18951619904169975      -1.7793973743173694      -0.8489046837303569      -30.950607119939974      31.01333544252643
-7.62                     -7.62                    70.83143664777134        0.19717438287247613      -1.7801287057844126      -0.8653330564828954      -30.307725262015914      30.37228786353832
-7.62                     -7.62                    71.04189855536467        0.20348639669365484      -1.781161058160258       -0.900743663118277       -29.67475701572525       29.74180690213843
-7.62                     -7.62                    71.27648885380353        0.21036505098290137      -1.7699526510111339      -0.9376806228469619      -28.97884235709168       29.047982403162784
-7.62                     -7.62                    71.84541043115063        0.2263516002296055       -1.7491859813088766      -0.9965510411050786      -27.189653479722438      27.264079333843597
-7.62                     -7.62                    72.00000000000001        0.23051780566547622      -1.7767510866582938      -1.0430581367861862      -26.704619589458076      26.78397883284568
-7.62                     -7.62                    71.42308844993225        0.2145806830451236       -1.7758128165199611      -0.961702441777561       -28.554151995538575      28.625477793919128
-7.62                     -7.62                    64.71118398545195        -0.00878069064119404     -1.614903695231766       -0.5900640428268211      -30.970491151498333      31.018178729328174
-7.62                     -7.62                    64.15553284203529        -0.025540439688535244    -1.5487639081213054      -0.5804906888787826      -29.37336940377252       29.41989920467869
-7.62                     -7.62                    64.43077781663538        -0.01734919541754387     -1.6078111102363408      -0.5875443457933827      -30.14629509068272       30.194856724597887
-7.62                     -7.62                    64.70189344878182        -0.009068296203165028    -1.614465805987971       -0.5899641478160582      -30.943168345802174      30.99087325021782
-7.62                     -7.62                    64.52926306412883        -0.014366205582183407    -1.6063292481900153      -0.5881079671946061      -30.435474697459043      30.48350840527281
-7.62                     -7.62                    64.48379601701596        -0.015746775933872595    -1.6077443326387542      -0.6111517557482742      -30.2992751807511        30.348054711736726
-7.62                     -7.62                    64.49465408731923        -0.015417616773569311    -1.6111438944079346      -0.6134751643383758      -30.329233253867613      30.378191621511263
-7.62                     -7.62                    63.99829062461447        -0.030117403165102856    -1.5312541289372916      -0.5860922089348541      -28.87345401771461       28.91996871018089
-7.62                     -7.62                    63.91665783450581        -0.03246387120964554     -1.5168096611301252      -0.5832528571386852      -28.614916081794135      28.661024367799186
-7.62                     -7.62                    63.95965733253049        -0.031230580865813984    -1.5252397883143112      -0.5861725226266952      -28.752727582931477      28.799119745165967
-7.62                     -7.62                    63.56064139710764        -0.04245496870469963     -1.4662352209083522      -0.5408481254672672      -27.51225359649724       27.55660465978762
-7.62                     -7.62                    63.06583723858941        -0.055659935123081455    -1.373231096492364       -0.4798723240380234      -25.854995625790337      25.89588461322356
-7.62                     -7.62                    62.88826718450785        -0.060197941160519276    -1.3376056907799039      -0.4855306794368574      -25.257294235354557      25.29734849971348
-7.62                     -7.62                    62.738323431978465       -0.06394727549368036     -1.3075228761660265      -0.49030870941518323     -24.75258306748603       24.791941981519358
-7.62                     -7.62                    62.34360632109815        -0.07343508192953149     -1.3276235093258792      -0.4245991747637614      -23.377398057008534      23.418915614467533
-7.62                     -7.62                    62.150806422367104       -0.07788134722654287     -1.3380190248581023      -0.3732075728019266      -22.734439585976368      22.776837403197316
-7.62                     -7.62                    61                       -0.10190217180239859     -1.0689231744206076      -0.3428802427162445      -19.011633617972343      19.044746688724288
-7.62                     -7.62                    61.15723916570774        -0.09887280763975145     -1.1056907890218657      -0.3470239839990139      -19.52029510362578       19.554664371935278
-7.62                     -7.62                    69.19459113245019        0.14433407037718793      -1.7787076698696467      -0.7344549417194344      -33.99063943141749       34.045070039477125
-7.62                     -7.62                    69.30917196974414        0.14821723543523949      -1.7781901303995227      -0.7415247629549384      -33.78645608154494       33.84134207835279
-7.62                     -7.62                    65.862550456851          0.02846992357436279      -1.734738650059593       -0.6326802736413057      -33.6108124430057        33.66149603911823
-7.62                     -7.62                    65.94311537379262        0.031182625273381923     -1.739115871575315       -0.6381612628392439      -33.74141316107472       33.79222892794289
-7.62                     -7.62                    65.60314074198486        0.019818946669526737     -1.707154173033274       -0.6244878767936228      -33.08820338190641       33.13809836911542
-7.62                     -7.62                    65.67461466601465        0.022188999871411163     -1.719241110581606       -0.6317838634177804      -33.230353627602206      33.28079540909267
