% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 08:38
% Dimension:          3
% Nodes:              125
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ SL=0.165         es.Ex (V/m) @ SL=0.165   es.Ey (V/m) @ SL=0.165   es.Ez (V/m) @ SL=0.165   es.normE (V/m) @ SL=0.165
-7.62                     -7.62                    67.95349981949639        0.17335039877495415      0.11401956835112514      -0.6567809479385573      -32.41442931349508       32.42128296960364
-7.62                     -7.62                    68.32712406446812        0.18529196890253874      0.027179689600416168     -0.7113174365665884      -31.521122038137484      31.52915865947341
-7.62                     -7.62                    62.39965993142174        -0.014917527995777334    0.7243111937003546       -0.27371540426913654     -30.493673147145948      30.503502238805687
-7.62                     -7.62                    63.04650018050367        0.005359652995694399     0.726016762955751        -0.27124485155901934     -32.15477725481245       32.16411625423889
-7.62                     -7.62                    67.70847169828374        0.1653490841601945       0.1556665504129704       -0.6163077233591716      -32.94186659355849       32.94799905840405
-7.62                     -7.62                    67.77529728711957        0.16754472953847407      0.12030807979778047      -0.639398302218126       -32.75420720847747       32.76066840097774
-7.62                     -7.62                    63.22470271288027        0.011121032149178093     0.7191093368193862       -0.26253919986000085     -32.53211956392159       32.54112549361275
-7.62                     -7.62                    63.29152830171632        0.013301118582202558     0.7071898122356401       -0.275589945967333       -32.701059373320305      32.70986626977047
-7.62                     -7.62                    67.46359799748942        0.1572272576264119       0.1945461254719021       -0.5864274717559397      -33.40560333082345       33.41131663480039
-7.62                     -7.62                    67.47919278560059        0.15774785997043309      0.19322798642545536      -0.5825788614486527      -33.37866189442772       33.3843047710607
-7.62                     -7.62                    63.52080721439929        0.0208506521502866       0.7003270163305011       -0.2940809975001848      -33.169524079206376      33.178219801609984
-7.62                     -7.62                    63.536402002510634       0.02136807958582902      0.692689456082519        -0.2826632691105715      -33.19233726638531       33.20076761780882
-7.62                     -7.62                    66.94848386974914        0.13979146637270912      0.30449783797143937      -0.5250739585325164      -34.2629901405536        34.268366097130034
-7.62                     -7.62                    66.95555918858284        0.14003385064461227      0.3024951189800902       -0.5263418036014968      -34.247332258545555      34.25271238629782
-7.62                     -7.62                    67.02136060474282        0.14228373082367712      0.29582922640832976      -0.526410645353792       -34.13706050153526       34.142400659359296
-7.62                     -7.62                    67.04238715977161        0.14300119223191152      0.28695468151386194      -0.5337296216876553      -34.113218200650806      34.118600005034246
-7.62                     -7.62                    67.43460208869502        0.1562579831980701       0.20187898333128373      -0.5857913959636107      -33.4562920114945        33.46202895584615
-7.62                     -7.62                    67.43721324829411        0.1563453224248532       0.20154912694056293      -0.5780785903970127      -33.44640662677128       33.452009104844144
-7.62                     -7.62                    64.02655956674384        0.03785706408069341      0.66118101536685         -0.30898138475095926     -34.05551012160135       34.063329248235505
-7.62                     -7.62                    64.05060545460229        0.03867647707802576      0.6602404780967106       -0.30924981220056225     -34.09846524102005       34.106258732501225
-7.62                     -7.62                    63.9763373183659         0.036148927154794494     0.6612346126021991       -0.31090588138967856     -33.967712077809956      33.97557000965521
-7.62                     -7.62                    63.956429502830744       0.03547296248189078      0.6592977136704536       -0.30467871879629627     -33.93834093917769       33.94611153432456
-7.62                     -7.62                    63.587850522314454       0.023078150189661525     0.6815008301049943       -0.29096042749979745     -33.285031430350195      33.29327888134788
-7.62                     -7.62                    63.61611410754389        0.02401963728297606      0.6897470320386994       -0.28614624707313396     -33.34210595118293       33.35046716168798
-7.62                     -7.62                    66.4384787566552         0.12215881427100118      0.389826483009756        -0.4709158646817855      -34.84786849324519       34.85323033753077
-7.62                     -7.62                    66.50465950414916        0.1244631130542629       0.37506997031971423      -0.47819794719674746     -34.78573311867379       34.79104165389328
-7.62                     -7.62                    66.51392763550014        0.12478547043461993      0.3775752471296414       -0.4807991917453194      -34.77860376159197       34.78397634739086
-7.62                     -7.62                    66.42717117208966        0.12176468202386448      0.3934641823069285       -0.46913478533565467     -34.865937859587575      34.87131377419257
-7.62                     -7.62                    66.91581842853365        0.13867164880620864      0.30578192816750516      -0.5209607187152869      -34.30189142244359       34.30720999753765
-7.62                     -7.62                    66.91912504401742        0.13878506422645756      0.3074413259723201       -0.5249727526747279      -34.296098258110646      34.30149373263425
-7.62                     -7.62                    66.8199639732427         0.1353777923027424       0.3174508781496357       -0.5130191849554535      -34.42605222393727       34.43133798546648
-7.62                     -7.62                    64.49485055191296        0.05395710326788125      0.6266037044690478       -0.3289147001559911      -34.669065245430545      34.67628731675802
-7.62                     -7.62                    64.57547056711755        0.05675596472770872      0.6185002671210942       -0.335506914617425       -34.75954539638944       34.76666655913166
-7.62                     -7.62                    64.45593057159934        0.05260859839541803      0.6272974428121643       -0.3321339378568373      -34.6301241696582        34.63739763666405
-7.62                     -7.62                    64.48997694261229        0.053788151608234955     0.6272744976147386       -0.3296845882103412      -34.664054939860705      34.671297496585595
-7.62                     -7.62                    64.09825458429215        0.04030259238440275      0.661867005067946        -0.3097749565357333      -34.15823420401583       34.16605028961485
-7.62                     -7.62                    64.10590902199044        0.040564094607161996     0.6619602089735532       -0.31025676830705606     -34.16872918662807       34.17654904769751
-7.62                     -7.62                    66.3836479493078         0.12024656160569688      0.3986194667579639       -0.47214706794250105     -34.89635612580227       34.90182647357962
-7.62                     -7.62                    66.40681035135991        0.12105464158035771      0.3935616983935688       -0.47330751091647016     -34.87880639075516       34.8842377880629
-7.62                     -7.62                    64.61746777581608        0.058216525221019465     0.615448950894546        -0.33966438394961074     -34.79881529963859       34.80591466350572
-7.62                     -7.62                    64.6793517043211         0.060371787324073514     0.6094871145722749       -0.34407799354013946     -34.856729538793644      34.86375565467779
-7.62                     -7.62                    64.61051052185303        0.05797446077002759      0.6142245426787056       -0.33743454611131085     -34.78957009462843       34.79662801523738
-7.62                     -7.62                    68.38036916909257        0.1869669464940625       0.012768664459258616     -0.7183095759825733      -31.394618416791477      31.4028374071784
-7.62                     -7.62                    68.40880050042888        0.18785857703502926      0.005073597775293592     -0.7220431742896665      -31.327069176366525      31.33538950241063
