% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:18
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=0             es.Ex (V/m) @ TL=0       es.Ey (V/m) @ TL=0       es.Ez (V/m) @ TL=0       es.normE (V/m) @ TL=0
13.164999999999997        -0.07372482685971485     0.584985500229438        0.036032068645463156     9.94787491053215         9.965125266701095
13.395                    -0.07601052394678037     0.5690056254004698       0.03702401744425998      9.927751933515587        9.944113667543608
13.624999999999998        -0.07829159274913203     0.5530257505715195       0.03801596624306036      9.907628956499           9.923124217409658
13.855                    -0.08056803326676995     0.5370458757425851       0.03900791504185008      9.887505979482427        9.902157057146123
14.084999999999999        -0.08283984549969395     0.5210660009136348       0.03999986384065224      9.867383002465864        9.881212328645086
14.314999999999998        -0.08510702944790423     0.5050861260846808       0.0409918126394313       9.84726002544928         9.860290174851755
14.545                    -0.08732966337846486     1.1176372668203314       0.3666934434207221       8.927478635154946        9.00463502440723
14.774999999999999        -0.08936596454169646     1.1626559753281995       0.33097196129643436      8.779488001641559        8.862320290256884
15.004999999999999        -0.09136822785921997     1.207674683836128        0.2952504791721573       8.631497368128143        8.720573249702863
15.234999999999998        -0.09333645333103542     1.2526933923440176       0.25952899704785537      8.483506734614732        8.579422040661278
15.465                    -0.09527064095714277     1.2977121008519426       0.22380751492360318      8.335516101101318        8.438896561290056
15.694999999999999        -0.09717079073754206     1.3427308093598533       0.18808603279929414      8.187525467587907        8.299028597645565
15.925                    -0.09903690267223325     1.3877495178677428       0.1523645506750313       8.039534834074505        8.159851961214857
16.155                    -0.10086897676121634     1.432768226375611        0.11664306855072226      7.8915442005611105       8.021402637030642
16.384999999999998        -0.1026670130044913      1.4777869348835218       0.08092158642644165      7.743553567047704        7.883718943100359
16.615000000000002        -0.1044310114020583      1.52280564339139         0.04520010430216459      7.595562933534292        7.746841701897209
16.845                    -0.1061609719539171      1.567824351899322        0.00947862217787332      7.44757230002089         7.6108144246674
17.075                    -0.10785689466006788     1.612843060407208        -0.026242859946421504    7.299581666507485        7.4756835092996035
17.305                    -0.10951877952051055     1.6578617689151187       -0.061964342070698564    7.1515910329940695       7.341498452476838
17.535                    -0.11114662653524517     1.7028804774230046       -0.09768582419499694     7.0036003994806695       7.208312076779338
17.765                    -0.11274043570427167     1.7478991859309083       -0.13340730631927755     6.855609765967262        7.076180773325608
17.994999999999997        -0.11430020702759004     1.7929178944388084       -0.16912878844357593     6.707619132453867        6.945164760417168
18.225                    -0.11582594050520048     1.8379366029467121       -0.20485027056784233     6.559628498940448        6.815328358480957
18.455                    -0.11731763613710272     1.882955311454598        -0.24057175269213005     6.411637865427049        6.686740281370764
18.685                    -0.11877529392329689     1.927974019962516        -0.2762932348164213      6.263647231913651        6.559473943778974
18.915                    -0.12019891386378302     1.972992728470377        -0.31201471694070904     6.1156565984002285       6.433607784108449
19.145                    -0.12158849595856097     2.018011436978316        -0.3477361990649861      5.967665964886828        6.309225601639562
19.375                    -0.12294404020763103     2.063030145486181        -0.38345768118927737     5.819675331373439        6.186416906177948
19.604999999999997        -0.12426554661099279     2.108048853994095        -0.4191791633135793      5.671684697860036        6.065277277562979
19.835                    -0.1255530151686466      2.153067562501981        -0.45490064543786346     5.523694064346622        5.945908731423323
20.064999999999998        -0.12653537970549733     1.9858105039572749       1.568158130985445        3.200065114460969        4.07958086305357
20.295                    -0.12726616117661654     2.038047278075844        1.5772816011839268       3.1545563735320883       4.073411330923702
20.525                    -0.1279864756373221      2.0902840521944483       1.5864050713824227       3.109047632603229        4.068432824953861
20.755                    -0.12869632308761403     2.142520826312982        1.5955285415809684       3.063538891674362        4.064649721560977
20.985                    -0.12939570352749227     2.1947576004315934       1.6046520117794856       3.0180301507454956       4.0620653606717205
21.214999999999996        -0.130084616956957       2.2469943745502015       1.6137754819779424       2.972521409816622        4.060682031052369
21.444999999999993        -0.13076306337600796     2.299231148668767        1.6228989521764952       2.9270126688877482       4.060500960203512
21.674999999999997        -0.1314310427846453      2.35146792278735         1.6320224223749769       2.8815039279588888       4.061522308922487
21.904999999999998        -0.132088555182869       2.403704696905937        1.6411458925735083       2.8359951870300364       4.063745170590313
22.134999999999998        -0.1327356005706791      2.4559414710245235       1.6502693627720255       2.79048644610117         4.067167575189941
22.364999999999995        -0.13337217894807554     2.50817824514305         1.6593928329704646       2.7449777051723103       4.071786498014804
22.595                    -0.1339982903150583      2.5604150192616366       1.6685163031690209       2.6994689642434437       4.07759787297803
22.825                    -0.1346139346716276      2.612651793380291        1.677639773367547        2.6539602233145665       4.084596610385641
23.055                    -0.1352191120177831      2.66488856749886         1.6867632435660855       2.6084514823857106       4.092776618994972
23.284999999999997        -0.135813822353525       2.717125341617467        1.6958867137645433       2.56294274145686         4.102130832137043
23.514999999999997        -0.13639806567885326     2.7693621157360173       1.705010183963009        2.5174340005279916       4.112651237645348
23.745                    -0.13697184199376786     2.821598889854564        1.7141336541615644       2.471925259599108        4.124328911302045
23.975                    -0.13753515129826885     2.8738356639731784       1.7232571243600419       2.426416518670249        4.137154053483826
24.205                    -0.1380879935923561      2.9260724380917527       1.7323805945585395       2.3809077777413763       4.151116028668988
24.435                    -0.1386303688760298      2.9783092122103634       1.7415040647570423       2.3353990368125155       4.16620340744991
24.665                    -0.13916227714928986     3.030545986328903        1.7506275349555667       2.289890295883648        4.182404010683441
24.894999999999996        -0.13968371841213628     3.0827827604475235       1.759751005154083        2.2443815549547868       4.199704955407525
25.124999999999996        -0.1401946926645692      3.135019534566144        1.7688744753526162       2.198872814025929        4.2180927021495895
25.354999999999997        -0.14069519990658827     3.1872563086847165       1.7779979455510961       2.153364073097034        4.237553103258942
25.584999999999994        -0.1410223283381781      0.616487449212924        5.9852883120967935       1.3136011757064665       6.158675263624227
25.814999999999998        -0.14132341110420465     0.6430699997036058       5.996026339773437        1.3045098332215161       6.169896011826072
26.044999999999998        -0.14162240286145988     0.6696525501942894       6.0067643674501285       1.2954184907365374       6.181242736715037
26.275                    -0.14191930360994356     0.6962351006850191       6.017502395126779        1.2863271482515959       6.192714745821212
26.504999999999995        -0.14221411334965564     0.7228176511757138       6.028240422803434        1.2772358057666287       6.204311344178727
26.734999999999996        -0.14250683208059625     0.749400201666425        6.03897845048012         1.2681444632816865       6.216031834488377
26.965                    -0.1427974598027652      0.7759827521571288       6.049716478156788        1.25905312079674         6.227875517278354
27.195                    -0.14308599651616272     0.8025653026478308       6.060454505833445        1.249961778311766        6.239841691063277
27.424999999999997        -0.14337244222078865     0.8291478531385525       6.071192533510105        1.2408704358268157       6.251929652501071
27.654999999999998        -0.14365679691664307     0.8557304036292521       6.08193056118677         1.231779093341844        6.264138696547767
27.884999999999998        -0.14393906060372594     0.882312954119957        6.092668588863453        1.2226877508568919       6.2764681166103875
28.115                    -0.14421923328203723     0.9088955046106371       6.103406616540109        1.213596408371945        6.288917204697507
28.345                    -0.14449731495157694     0.9354780551013828       6.114144644216804        1.2045050658869805       6.301485251567975
28.574999999999996        -0.14477330561234528     0.9620606055920753       6.12488267189346         1.195413723402023        6.314171546876982
28.804999999999993        -0.145047205264342       0.9886431560827695       6.135620699570119        1.186322380917069        6.326975379320467
29.034999999999997        -0.14531901390756716     1.015225706573478        6.146358727246792        1.1772310384320974       6.339896036776812
29.264999999999997        -0.1455887315420206      1.0418082570641793       6.157096754923461        1.168139695947147        6.352932806446454
29.494999999999997        -0.1458563581677027      1.0683908075548594       6.167834782600095        1.1590483534621896       6.366084974989158
29.724999999999994        -0.14612189378461327     1.0949733580455927       6.1785728102767745       1.149957010977218        6.379351828659142
29.954999999999995        -0.14638533839275228     1.121555908536294        6.189310837953447        1.1408656684922605       6.392732653437415
30.185                    -0.14664669199211972     1.1481384590269954       6.200048865630121        1.1317743260073172       6.406226735162248
30.415                    -0.14690595458271566     1.1747210095177039       6.210786893306773        1.1226829835223668       6.419833359656945
30.644999999999996        -0.14716312616453994     1.201303560008398        6.221524920983458        1.113591641037388        6.433551812855432
30.874999999999996        -0.1474182067375929      1.2278861104991279       6.232262948660111        1.104500298552452        6.447381380925186
31.104999999999997        -0.1476711963018742      1.2544686609898008       6.243000976336785        1.0954089560675015       6.461321350388053
31.335                    -0.14788877418509122     3.130924592393587        2.1620033993230017       0.8962103838198283       3.9089820355184095
31.564999999999998        -0.1480957036636084      3.1285926951027747       2.0899226932226895       0.9031763858948674       3.8693147583953076
31.794999999999998        -0.14830423532260284     3.1262607978119803       2.017841987122381        0.9101423879699384       3.830607266127607
32.02499999999999         -0.14851436916207456     3.123928900521154        1.9457612810220368       0.9171083900449739       3.792888943447555
32.254999999999995        -0.1487261051820236      3.121597003230349        1.8736805749216998       0.924074392120029        3.756189589143179
32.485                    -0.14893944338244983     3.119265105939565        1.8015998688213628       0.9310403941950893       3.720539356611117
32.714999999999996        -0.14915438376335327     3.116933208648785        1.729519162721047        0.9380063962701294       3.6859686869045154
32.94499999999999         -0.14937092632473403     3.1146013113579265       1.65743845662071         0.9449723983451843       3.6525082340539643
33.175                    -0.14958907106659206     3.1122694140671037       1.5853577505203766       0.9519384004202437       3.6201887825177392
33.405                    -0.1498088179889274      3.1099375167762986       1.5132770444200396       0.95890440249529         3.589041156708325
33.635                    -0.15003016709173986     3.10760561948549         1.4411963383197026       0.9658704045703538       3.5590961226509203
33.864999999999995        -0.15025311837502967     3.1052737221946813       1.3691156322193834       0.9728364066454036       3.530384281949351
34.095                    -0.1504776718387968      3.102941824903901        1.2970349261190393       0.9798024087204497       3.5029359583704878
34.325                    -0.15070382748304112     3.100609927613071        1.2249542200187093       0.9867684107955066       3.476781077505207
34.555                    -0.1509315853077627      3.0982780303222412       1.152873513918383        0.9937344128705562       3.4519490401214172
34.785                    -0.15116094531296154     3.095946133031447        1.080792807818053        1.0007004149456096       3.428468589988235
35.015                    -0.15139190749863765     3.0936142357406204       1.0087121017177054       1.0076664170206697       3.4063676771188467
35.245                    -0.15162447186479105     3.091282338449812        0.9366313956173897       1.0146324190957159       3.385673317546739
35.475                    -0.15185863841142166     3.0889504411590387       0.8645506895170669       1.0215984211707834       3.3664114509102556
35.705                    -0.15209440713852967     3.086618543868223        0.7924699834167299       1.0285644232458369       3.348606797271776
35.934999999999995        -0.1523317780461149      3.0842866465774073       0.7203892773164          1.03553042532089         3.332282714730762
36.165                    -0.15257075113417737     3.0819547492865844       0.6483085712160772       1.042496427395936        3.3174610594995166
36.395                    -0.15281132640271713     3.0796228519958113       0.5762278651157544       1.0494624294710106       3.3041620501939475
36.625                    -0.15305350385173402     3.077290954704967        0.5041471590154174       1.0564284315460568       3.2924041381384495
36.855                    -0.15329728348122829     3.0749590574142083       0.4320664529150946       1.063394433621103        3.2822038854959414
37.085                    -0.15341604373591697     4.0847492679713575       -0.2845199539045389      0.15609669382423874      4.097620573477398
37.315                    -0.15345184753779512     4.031566386357511        -0.314562640248532       0.15524071381238969      4.046798347023591
37.54499999999999         -0.1534874544642707      3.978383504743615        -0.34460532659251086     0.15438473380056905      3.9962636034129044
37.77499999999999         -0.15352286451534336     3.9252006231297827       -0.37464801293642225     0.15352875378874842      3.946027387595729
38.004999999999995        -0.15355807769101343     3.872017741515929        -0.40469069928046153     0.15267277377689936      3.8961012472150873
38.235                    -0.15359309399128077     3.8188348599020685       -0.4347333856244191      0.15181679376509294      3.8464972562903035
38.464999999999996        -0.15362791341614537     3.7656519782882025       -0.4647760719683802      0.1509608137532581       3.797228039761275
38.69499999999999         -0.1536625359656073      3.7124690966743454       -0.49481875831236266     0.15010483374142325      3.7483067988696392
38.925                    -0.1536969616396665      3.6592862150604972       -0.5248614446563771      0.14924885372960262      3.699747337340505
39.154999999999994        -0.15373119043832292     3.6061033334466295       -0.5549041310003222      0.14839287371776777      3.6515640883142573
39.38499999999999         -0.15376522236157664     3.55292045183279         -0.5849468173443029      0.14753689370593293      3.6037721419614397
39.614999999999995        -0.15379905740942756     3.4997375702189135       -0.6149895036883066      0.14668091369411584      3.556387273693729
