% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:19
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=-0.1          es.Ex (V/m) @ TL=-0.1    es.Ey (V/m) @ TL=-0.1    es.Ez (V/m) @ TL=-0.1    es.normE (V/m) @ TL=-0.1
5.065000000000004         -4.4983804405948337E-4   0.037437895517621056     0.005880716845564321     6.954302266714088        6.954405524246923
5.195000000000004         -0.0013648152470233524   0.25203974077609814      0.14395136341318437      7.15906261269212         7.164944069454075
5.325000000000004         -0.002302865779340822    0.3139762963165724       0.12124550561473324      7.272484038345981        7.280268241986521
5.455000000000004         -0.0032556610969933057   0.3759128518570458       0.09853964781628655      7.385905463999842        7.396121960698443
5.5850000000000035        -0.0042232011999807926   0.4378494073975183       0.07583379001783719      7.499326889653705        7.512480726441163
5.715000000000003         -0.005205486088303267    0.4997859629379917       0.053127932219389606     7.612748315307566        7.629321431041554
5.845000000000004         -0.006202515761960759    0.5617225184784616       0.030422074420941136     7.726169740961428        7.746622267577388
5.975000000000004         -0.007214290220953252    0.6236590740189358       0.00771621662249089      7.839591166615291        7.864362646793293
6.105000000000004         -0.008240809465280734    0.6855956295594074       -0.01498964117595758     7.953012592269154        7.982523119252789
6.235000000000004         -0.009282073494943217    0.7475321850998795       -0.03769549897440516     8.066434017923012        8.101085302841138
6.365000000000004         -0.010338082309940714    0.8094687406403551       -0.06040135677285274     8.179855443576876        8.22003181525401
6.495000000000004         -0.011408835910273217    0.8714052961808267       -0.0831072145713021      8.293276869230738        8.339346211127308
6.6250000000000036        -0.012475954401402409    0.5821399107578378       -0.02357301646924803     8.104832109503096        8.125745878750763
6.7550000000000034        -0.013533526262972457    0.558480858688231        0.0051281857509168915    8.165504222344014        8.184582235699521
6.885000000000003         -0.014598985499211844    0.5348218066186234       0.033829387971086256     8.226176335184926        8.24361303615604
7.015000000000004         -0.01567233211012055     0.5111627545490158       0.06253059019125295      8.28684844802584         8.302834132806463
7.145000000000004         -0.016753566095698565    0.4875037024794082       0.09123179241141965      8.347520560866752        8.362241482639144
7.275000000000004         -0.01784268745594591     0.4638446504098015       0.11993299463158902      8.408192673707662        8.42183114418155
7.405000000000003         -0.018939696190862554    0.44018559834019433      0.14863419685175483      8.468864786548576        8.481599274800852
7.535000000000004         -0.02004643774593626     0.4539027038084398       0.13643680674914282      8.565366656991587        8.578470063797143
7.665000000000004         -0.02116630133947265     0.4807071096182902       0.1321991112582741       8.663304012799038        8.677637486576343
7.7950000000000035        -0.022298896789264007    0.5075115154281411       0.12796141576740183      8.7612413686065          8.776861191861205
7.925000000000004         -0.023444224095310356    0.5343159212379915       0.12372372027654421      8.859178724413953        8.876139292156038
8.055000000000003         -0.024602283257611646    0.5611203270478411       0.11948602478568038      8.957116080221406        8.975469982463661
8.185000000000004         -0.025773074276167908    0.5879247328576898       0.11524832929481077      9.055053436028867        9.074851535879208
8.315000000000005         -0.026956597150979165    0.6147291386675411       0.11101063380394693      9.152990791836318        9.174282299459993
8.445000000000004         -0.028152851882045353    0.6415335444773875       0.10677293831308443      9.250928147643773        9.27376069035176
8.575000000000003         -0.029361838469366526    0.6683379502872389       0.10253524282221615      9.34886550345123         9.373285192153025
8.705000000000004         -0.030583556912942674    0.6951423560970886       0.09829754733135099      9.446802859258685        9.472854351500905
8.835000000000004         -0.0318180072127738      0.7219467619069391       0.09405985184048893      9.544740215066138        9.572466774863047
8.965000000000003         -0.03306518936885987     0.748751167716786        0.08982215634961799      9.642677570873598        9.672121125521398
9.095000000000004         -0.03432510338120092     0.7755555735266362       0.08558446085875737      9.740614926681054        9.771816120734696
9.225000000000005         -0.03559774924979695     0.8023599793364884       0.08134676536789243      9.838552282488504        9.871550529067681
9.355000000000004         -0.03688312697464794     0.8291643851463355       0.07710906987702623      9.936489638295967        9.971323167875742
9.485000000000003         -0.03818123655575388     0.8559687909561866       0.07287137438616109      10.034426994103422       10.0711329009346
9.615000000000002         -0.03949207799311479     0.8827731967660346       0.06863367889529737      10.132364349910869       10.170978636205659
9.745000000000003         -0.040815651286730696    0.9095776025758882       0.06439598340443409      10.230301705718327       10.270859323727963
9.875000000000004         -0.042227870034843504    0.9874045147656503       0.2498092214004224       10.881883921780048       10.929445091584999
10.005000000000003        -0.04363875355777418     1.0422935598447074       0.2793332333255161       10.824016431000036       10.877671378502505
10.135000000000005        -0.04504211430690353     1.0971826049237647       0.308857245250616        10.766148940220019       10.826318186229875
10.265000000000004        -0.046437952282231416    1.1520716500028194       0.3383812571757112       10.708281449440017       10.775391527103283
10.395000000000003        -0.047826267483757914    1.2069606950818752       0.36790526910080956      10.650413958660014       10.724897477240738
10.525000000000004        -0.04920705991148302     1.2618497401609292       0.3974292810259016       10.592546467879997       10.67484217561824
10.655000000000003        -0.050580329565406715    1.3167387852399834       0.42695329295099965      10.534678977099997       10.62523182304601
10.785000000000004        -0.051946076445529024    1.3716278303190443       0.45647730487609595      10.476811486319992       10.576072681040879
10.915000000000003        -0.053304300551849905    1.426516875398094        0.4860013168011921       10.41894399553997        10.52737107059148
11.045000000000003        -0.0546550018843694      1.481405920477156        0.5155253287262895       10.361076504759966       10.479133370812308
11.175000000000004        -0.0560685106708809      2.4943958163583595       0.3083848958589659       11.523840034884035       11.794744629802551
11.305000000000003        -0.057574162050991425    2.4581215060483226       0.20320977386809425      11.747782014466091       12.003917602603984
11.435000000000002        -0.05909625299568091     2.438547915329527        0.24097634542721025      11.669001749988201       11.923514053148976
11.565000000000005        -0.060608102505988366    2.418974324610714        0.2787429169863156       11.590221485510316       11.843241468452835
11.695000000000004        -0.06210971058191363     2.3994007338919063       0.31650948854542094      11.511441221032442       11.763102529665598
11.825000000000003        -0.06360107722345675     2.3798271431730913       0.3542760601045227       11.432660956554578       11.683099986975805
11.955000000000004        -0.06508220243061782     2.360253552454292        0.3920426316636316       11.353880692076686       11.603236661674476
12.085000000000004        -0.06655308620339671     2.3406799617354856       0.4298092032227476       11.2751004275988         11.523515448285893
12.215000000000003        -0.06801372854179351     2.32110637101666         0.46757577478185297      11.196320163120914       11.443939316766972
12.345000000000004        -0.06946412944580817     2.301532780297861        0.5053423463409477       11.117539898643043       11.364511314777726
12.475000000000003        -0.0709042889154407      2.2819591895790596       0.5431089179000583       11.038759634165158       11.285234570024718
12.605000000000004        -0.07233420695069112     2.262385598860256        0.5808754894591583       10.959979369687286       11.20611229268008
12.735000000000003        -0.07375388355155939     2.2428120081414344       0.6186420610182637       10.8811991052094         11.127147777877951
12.865000000000004        -0.07516331871804555     2.223238417422617        0.6564086325773584       10.80241884073152        11.048344408291099
12.995000000000005        -0.07655712300887221     2.1663399910597567       0.8032645561634791       10.626044209361917       10.87433117223157
13.125000000000004        -0.07793723148689818     2.2185521281881906       0.7853834347899987       10.606393914115205       10.864363421135678
13.255000000000003        -0.07931478542654212     2.270764265316611        0.7675023134165395       10.58674361886851        10.854702695209655
13.385000000000002        -0.080689784827804       2.3229764024450374       0.7496211920430698       10.567093323621805       10.845349814921098
13.515000000000004        -0.08206222969068382     2.3751885395734553       0.7317400706696044       10.54744302837509        10.836305577380278
13.645000000000003        -0.08343212001518154     2.4274006767018745       0.7138589492961418       10.527792733128393       10.827570756012353
13.775000000000004        -0.08479945580129719     2.4796128138302986       0.695977827922677        10.508142437881686       10.819146100237367
