% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:19
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=-0.07         es.Ex (V/m) @ TL=-0.07   es.Ey (V/m) @ TL=-0.07   es.Ez (V/m) @ TL=-0.07   es.normE (V/m) @ TL=-0.07
34.68                     -0.15309679787523126     2.6102342321277305       0.4866905500106782       -0.4581545038541143      2.6944565291432983
34.84                     -0.1530235312588808      2.6312562823002423       0.4771107040249487       -0.45767820052649444     2.7130450756072677
35                        -0.15295034085106277     2.652278332472804        0.4675308580392876       -0.4572018971988847      2.731702588300185
35.16                     -0.1528772266517771      2.6733003826452233       0.45795101205355815      -0.45672559387126715     2.750427663725959
35.32                     -0.15280418866102394     2.694322432817785        0.44837116606785354      -0.4562492905436404      2.7692189313356517
35.480000000000004        -0.15273122687880317     2.7153444829902966       0.43879132008216537      -0.45577298721603254     2.78807505274896
35.64                     -0.15265834130511488     2.7363665331627516       0.42921147409645855      -0.45529668388839656     2.806994720990576
35.8                      -0.15258553193995888     2.757388583335299        0.41963162811077037      -0.4548203805608016      2.8259766597394633
35.96                     -0.15251279878333532     2.7784106335077965       0.41005178212507687      -0.45434407723317627     2.8450196225913826
36.120000000000005        -0.15244014183524426     2.799432683680294        0.40047193613939047      -0.45386777390553157     2.8641223923363763
36.28                     -0.15236756109568556     2.820454733852806        0.39089209015365745      -0.4533914705779543      2.8832837802495677
36.44                     -0.1522950565646593      2.8414767840253106       0.3813122441679311       -0.4529151672503201      2.9025026253963304
36.6                      -0.15222262824216545     2.8624988341978295       0.3717323981823042       -0.4524388639227075      2.921777793951821
36.760000000000005        -0.15213791937880042     1.0019388154348405       4.021408991770464        -0.5773617539242082      4.184370713005929
36.92                     -0.15204892803791065     1.0312804733123926       4.022825523440845        -0.535030007197733       4.187233181384164
37.080000000000005        -0.15196670977649712     1.0606221311899588       4.024242055111236        -0.4926982604713146      4.190727263753547
37.24                     -0.15189126459455987     1.0899637890674896       4.02565858678164         -0.45036651374482517     4.194851381814352
37.4                      -0.15182259249209878     1.1193054469450487       4.027075118452039        -0.40803476701836416     4.199603679433584
37.56                     -0.15176069346911403     1.148647104822615        4.028491650122433        -0.3657030202919245      4.204982026783727
37.72                     -0.1517055675256054      1.1779887627001742       4.029908181792849        -0.32337127356545636     4.2109840250582975
37.879999999999995        -0.151657214661573       1.207330420577705        4.031324713463242        -0.28103952683898115     4.217607011739916
38.04                     -0.1516156348770169      1.2366720784552783       4.032741245133612        -0.23870778011251303     4.224848066394688
38.199999999999996        -0.15158082817193697     1.266013736332809        4.034157776804037        -0.19637603338605203     4.232704016963658
38.36                     -0.15155279454633333     1.2953553942103895       4.035574308474434        -0.1540442866595697      4.241171446520562
38.519999999999996        -0.15153153400020594     1.324697052087938        4.036990840144842        -0.1117125399331087      4.250246700463649
38.68                     -0.15151704653355474     1.35403870996549         4.03840737181525         -0.0693807932066477      4.2599258941069325
38.84                     -0.15150933214637985     1.3833803678430314       4.039823903485642        -0.02704904648018669     4.270204920635892
39                        -0.15150839083868112     1.4127220257206012       4.041240435156038        0.015282700246281422     4.281079459391416
39.16                     -0.1515142226104586      1.4420636835981462       4.042656966826438        0.05761444697274953      4.292544984444888
39.32                     -0.1515268274617123      1.4714053414757196       4.044073498496807        0.09994619369921409      4.304596773427501
39.48                     -0.15154620539244237     1.500746999353268        4.0454900301672305       0.14227794042568576      4.317229916576378
39.63999999999999         -0.1515723564026486      1.5300886572308094       4.046906561837625        0.1846096871521361       4.330439325960037
39.800000000000004        -0.1516052804923311      1.5594303151083793       4.0483230935080226       0.22694143387861132      4.3442197448472
39.96                     -0.15164497766148977     1.5887719729859313       4.049739625178427        0.26927318060506167      4.358565757181951
40.120000000000005        -0.1516914479101247      1.6181136308634851       4.05115615684883         0.311604927331544        4.373471797130706
40.28                     -0.1517446912382358      1.6474552887410425       4.052572688519213        0.35393667405799967      4.388932158666377
40.44                     -0.15180470764582327     1.6767969466185724       4.05398922018961         0.3962684207844642       4.404941005157044
40.6                      -0.1518714971328868      1.7061386044961449       4.055405751860036        0.438600167510943        4.421492378927294
40.76                     -0.15194505969942673     1.7354802623736862       4.056822283530405        0.48093191423740667      4.4385802107621695
