% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 10 2026, 11:19
% Dimension:          1
% Nodes:              1000
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% cln1x                   V (V) @ TL=-0.13         es.Ex (V/m) @ TL=-0.13   es.Ey (V/m) @ TL=-0.13   es.Ez (V/m) @ TL=-0.13   es.normE (V/m) @ TL=-0.13
5.050000000000001         -3.9133731938964224E-4   0.007560834254447174     -0.003034631121170306    7.843253595886468        7.843257827241604
5.15                      -0.001178964120597038    0.022682502763345547     -0.00910389336351014     7.909282428261358        7.909320192457116
5.250000000000001         -0.0019731938050419036   0.03780417127224378      -0.015173155605849753    7.975311260636252        7.975415292262092
5.35                      -0.002774026372724272    0.05292583978114285      -0.021242417848191142    8.041340093011142        8.041542319499477
5.45                      -0.003581461823644133    0.06804750829004003      -0.027311680090530643    8.107368925386034        8.107700492961548
5.55                      -0.004395500157801491    0.08316917679893499      -0.033380942332870145    8.17339775776093         8.173889056370403
5.65                      -0.005216141375196319    0.09829084530783572      -0.03945020457521098     8.23942659013582         8.240107277405405
5.75                      -0.006043385475828649    0.11341251381673456      -0.045519466817550924    8.30545542251071         8.3063544467752
5.8500000000000005        -0.006877232459698478    0.1285341823256303       -0.051588729059891314    8.371484254885603        8.372629877331836
5.950000000000001         -0.007717682326805774    0.1436558508345287       -0.05765799130223215     8.437513087260495        8.438932903224918
6.05                      -0.008564735077150562    0.158777519343424        -0.0637272535445712      8.503541919635389        8.505262879093713
6.15                      -0.009418390710732845    0.1738991878523235       -0.06979651578691204     8.569570752010279        8.571619179295222
6.25                      -0.01027864922755262     0.18902085636122123      -0.07586577802925198     8.635599584385169        8.638001197166437
6.3500000000000005        -0.01114551062760989     0.2041425248701172       -0.08193504027159282     8.701628416760062        8.704408344319036
6.45                      -0.012018974910904624    0.21926419337901626      -0.0880043025139301      8.767657249134956        8.770840049964875
6.550000000000001         -0.012899042077436878    0.23438586188791444      -0.09407356475627182     8.83368608150985         8.83729576027077
6.65                      -0.01378369437954923     0.49490964163045703      -0.1420901173364113      8.869564113019731        8.884497324541831
6.750000000000001         -0.014673776911721479    0.524904165365637        -0.15070163959922533     8.9320865304253          8.948765565931492
6.8500000000000005        -0.015570111685634297    0.554898689100817        -0.1593131618620378      8.994608947830873        9.013117294427465
6.95                      -0.016472698701287643    0.5848932128359934       -0.1679246841248505      9.057131365236444        9.077550734482832
7.050000000000001         -0.01738153795868158     0.6148877365711751       -0.1765362063876621      9.119653782642013        9.142064158383935
7.15                      -0.01829541276240166     0.667994902689615        -0.1637418635337278      9.174784949193013        9.200527563777603
7.25                      -0.019216705595523142    0.7065272517967234       -0.17572278111331407     9.251071713236646        9.279676023266159
7.3500000000000005        -0.02013694976836253     0.4611473728601432       0.07972116723334022      9.211996560778946        9.223876245906814
7.450000000000001         -0.02106118353844545     0.4778188547973494       0.09142749757214119      9.2726788408796          9.285431747173009
7.550000000000001         -0.021991485536538444    0.494490336734545        0.10313382791094927      9.333361120980257        9.347020225409233
7.65                      -0.022927855762641492    0.511161818671745        0.11484015824976446      9.394043401080907        9.408641033018869
