% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 13 2026, 15:12
% Dimension:          3
% Nodes:              94
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ SL=0.182         es.Ex (V/m) @ SL=0.182   es.Ey (V/m) @ SL=0.182   es.Ez (V/m) @ SL=0.182   es.normE (V/m) @ SL=0.182
-7.62                     -7.62                    70.40000000000003        0.00669434524569176      1.8713163639561152       -0.33808649550509884     -26.516704284514375      26.584802679817578
-7.62                     -7.62                    70.65000000000003        0.013380106077338874     1.7325555171626377       -0.41603754487606537     -27.020834677448192      27.079518875430264
-7.62                     -7.62                    75.15000000000003        0.14533128876778642      -0.9628964831029521      -1.9677064588050257      -28.91363876568859       28.996509186761173
-7.62                     -7.62                    75.40000000000003        0.15252076846119586      -1.08123340519046        -2.080674607248426       -28.54935700554023       28.64548931206338
-7.62                     -7.62                    70.90000000000003        0.02019268628199265      1.6144329990738129       -0.4806182914709325      -27.49087814813572       27.54243578927327
-7.62                     -7.62                    74.90000000000003        0.13805669270306134      -0.8069839815723737      -1.8820673229738651      -29.246328364357623      29.317931771367324
-7.62                     -7.62                    71.90000000000003        0.04856161484199432      1.0283303082880195       -0.8186045567701399      -29.125803709236962      29.155445775228856
-7.62                     -7.62                    72.03236506379916        0.052428378503022524     0.9428414792674005       -0.8676674974279024      -29.299068802764918      29.327073322278043
-7.62                     -7.62                    54.900000000000006       -0.1559952876889869      4.300682469542551        3.311528384806725        -2.3620981209776097      5.919594367888497
-7.62                     -7.62                    57.95449092441189        -0.148244279422523       5.479384803350143        3.0707057349846867       -2.713057417719142       6.8420444375853915
-7.62                     -7.62                    63.651031679281644       -0.11401098545922549     3.5853796831655353       1.7926462403192147       -9.874305481101327       10.656943124062103
-7.62                     -7.62                    63.88668556836402        -0.1117027192958014      3.872925241918212        2.2062941060671433       -10.015196180372524      10.96227340214165
-7.62                     -7.62                    61.9483943292411         -0.12788109035334344     3.6236371699189007       2.1553772240484683       -6.428214271668081       7.687544213833306
-7.62                     -7.62                    64.69577418075315        -0.10258701041583328     3.790006557976483        1.539576882032602        -12.093394052258418      12.766543243509311
-7.62                     -7.62                    65.91689998580048        -0.08615924745350599     3.6225214532115366       1.13588979339408         -14.812536351350623      15.291309311559894
-7.62                     -7.62                    66.45721105118491        -0.07783083581038121     3.4604602238997613       0.9748856686396188       -16.12863676410079       16.52447006401158
-7.62                     -7.62                    64.29848729744452        -0.10722427487895886     3.811591357888892        1.598773687764517        -11.165725972635943      11.90620604895692
-7.62                     -7.62                    66.58328491552416        -0.07577519131357568     3.41228767418839         0.8070387750342825       -16.682269771326965      17.04679276225168
-7.62                     -7.62                    66.74575304907242        -0.07302879172204736     3.395136431830362        0.6774268123281502       -16.881227980551174      17.232577189966296
-7.62                     -7.62                    67.56447874688868        -0.05828486356753223     3.1050367717856666       0.5103611957677359       -19.128263750116748      19.385360352552567
-7.62                     -7.62                    67.67271287428196        -0.05619845416288023     3.0662150486879725       0.47979698699445095      -19.425369099362392      19.671727034502915
-7.62                     -7.62                    67.81086072377538        -0.05348868703395885     3.0143132507901207       0.48212357831292785      -19.695145455592513      19.93031063570261
-7.62                     -7.62                    69.37644835639506        -0.019164174745228354    2.4356468634696897       0.018746352642611264     -23.997709231000137      24.12100278605548
-7.62                     -7.62                    69.58856933881206        -0.014014640859296195    2.315921548874936        -0.04744214554415216     -24.549627764218258      24.65866920049403
-7.62                     -7.62                    69.76760966398986        -0.009577977757259581    2.2230351324005095       -0.10597824438723258     -25.010862004003922      25.109686074730156
-7.62                     -7.62                    69.27712465428998        -0.021535306170573868    2.4810051547542074       0.05522507172211988      -23.750776423243245      23.880071547073534
-7.62                     -7.62                    67.82375643489928        -0.05323446915835854     3.1095643779634923       0.5611661812704583       -19.82569875368597       20.075921627053802
-7.62                     -7.62                    67.90330662423388        -0.05164891247589316     3.0864392486011045       0.5342718123296955       -20.03692434728636       20.280283304323742
-7.62                     -7.62                    68.34684789578216        -0.04249079379281897     2.8902758849573527       0.37604980196023874      -21.25852782610728       21.457402300327452
-7.62                     -7.62                    69.01887668970375        -0.027582520283742834    2.5930601868083496       0.13632070881576386      -23.109432725344046      23.25485810223887
-7.62                     -7.62                    84.70512815981877        0.31467882046291534      -4.530537394999342       -4.58183103608107        -7.8019338976175785      10.118750776329922
-7.62                     -7.62                    84.9                     0.316156322959556        -4.400390058406799       -4.480408654128254       -7.361903989544613       9.676524413516749
-7.62                     -7.62                    84.38066588915906        0.3120285284260132       -4.432579359312875       -4.376352938587402       -7.620243144969294       9.842171021077649
-7.62                     -7.62                    81.77939221464241        0.2860100034481631       -2.982461213556949       -5.052071419656759       -12.336175735387641      13.660151254435327
-7.62                     -7.62                    81.79703990735653        0.28623829840945003      -2.7806772536738436      -4.576204352059918       -12.922097018081338      13.987651826007747
-7.62                     -7.62                    82.12926840669351        0.2903587648866464       -4.197251703129048       -4.102244228717186       -11.629812616517839      13.026813542335695
-7.62                     -7.62                    83.83457426219432        0.30760162726536255      -4.375499050910538       -4.309866024346704       -8.592791232634553       10.562007302590654
-7.62                     -7.62                    81.41338991945618        0.2812899162986653       -3.508141465245103       -4.068976510960027       -13.710108660617912      14.725172524383773
-7.62                     -7.62                    81.75559202485458        0.28571565143176864      -3.2416374987580028      -4.418723495505411       -12.61478995896492       13.75377245383563
-7.62                     -7.62                    81.26201502585585        0.27919060070130447      -3.328890488080674       -4.091851593029105       -13.934048663203818      14.899076262961437
-7.62                     -7.62                    78.647298449046          0.23376245451413094      -2.750269900803488       -3.1082957566202083      -20.706008148205925      21.11786590712847
-7.62                     -7.62                    80.41985329671918        0.2665181954587632       -3.9013058897703417      -3.181635632890263       -16.252781575712106      17.014579098345063
-7.62                     -7.62                    80.54101589795826        0.26845658952893175      -3.2574111369882246      -3.697510048338742       -15.836156951269757      16.585119078806468
-7.62                     -7.62                    80.97161678843511        0.2750275425027401       -3.2581587282978433      -3.9052513264843185      -14.683765878111274      15.539612819661109
-7.62                     -7.62                    78.37315385296634        0.22796139456002876      -2.6277353419520892      -3.0271194368140257      -21.613194130238156      21.981778945832442
-7.62                     -7.62                    77.64776867862707        0.2115688797345547       -2.2601305083132317      -2.8183561437117035      -23.510808600034494      23.786749300710714
-7.62                     -7.62                    77.68279775282195        0.21239089877583098      -2.2850268313183477      -2.8286693869966086      -23.422720770632566      23.70330285888021
-7.62                     -7.62                    77.53378567418875        0.20887271144464747      -2.1774891227032773      -2.7879360227040593      -23.913809286951654      24.174042292485492
-7.62                     -7.62                    77.26300391379195        0.20230810382794231      -2.0411235480965146      -2.685456472339233       -24.581302904480488      24.81165682265583
-7.62                     -7.62                    77.18372181116361        0.2003515098205495       -1.9995603320740187      -2.660161183165613       -24.776469973095104      24.998963245896984
-7.62                     -7.62                    76.68323466032015        0.18764289521338534      -1.737182634240881       -2.5004786471521925      -26.00850856530178       26.186116832416147
-7.62                     -7.62                    76.66933352082283        0.18728102322464796      -1.7520779991876338      -2.493339516084376       -26.075204395448402      26.252672312016486
-7.62                     -7.62                    76.34844455450902        0.17880062590223517      -1.5880639871648157      -2.3722162542401293      -26.780444833193236      26.932166319253213
-7.62                     -7.62                    76.34000935887303        0.1785747015067576       -1.5866578471350152      -2.3699337581693385      -26.792305202056127      26.943676200216437
-7.62                     -7.62                    76.17758062105247        0.1741954443460118       -1.507101534647461       -2.317042376032383       -27.132270326567976      27.27269941685325
-7.62                     -7.62                    75.94469880674865        0.16782104378865478      -1.3793575285705515      -2.2477166576309173      -27.611382168690966      27.737038101248686
-7.62                     -7.62                    71.16941189906638        0.02766951033972808      1.4581264657913238       -0.5717753607053879      -28.011237675807088      28.05499057180211
-7.62                     -7.62                    71.40000000000003        0.03417258521171494      1.3272862323011765       -0.6449018945079388      -28.388606229996867      28.426933546863843
