% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 09:45
% Dimension:          3
% Nodes:              82
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ W=0.0156         es.Ex (V/m) @ W=0.0156   es.Ey (V/m) @ W=0.0156   es.Ez (V/m) @ W=0.0156   es.normE (V/m) @ W=0.0156
0                         0                        69                       0.12522576803671404      -0.40752570804556854     0.14549197768343447      -28.118812310512112      28.12214164803413
0                         0                        69.25                    0.1322051170594613       -0.40442340219652806     0.13691731129438267      -27.69852976216056       27.701820438802766
0                         0                        64.25                    -0.012883118937113849    -0.24490628447994212     0.5486056094754481       -27.08763564230167       27.094297405413883
0                         0                        64.5                     -0.006043907084759346    -0.29531435135637274     0.5273285177487228       -27.554105506406376      27.560733230266614
0                         0                        68.75                    0.11814765089996913      -0.4231772864190475      0.16175255831558388      -28.4848611844616        28.488463623086272
0                         0                        64.75                    9.0509049092951E-4       -0.31979318233388304     0.4999321223476394       -27.991451252959507      27.997741749170245
0                         0                        69.70822968740681        0.1447038498906808       -0.39920378674632406     0.1151711837160434       -26.867642604687532      26.87085497705891
0                         0                        70.19481667058645        0.1575185889132577       -0.36065122385409154     0.09566222187867623      -25.814656921775565      25.81735332203782
0                         0                        70.5643230621579         0.1669006060481034       -0.358329876444202       0.09781866967102815      -25.00278210202994       25.005541018623802
0                         0                        69.9377584157575         0.15081126831036112      -0.37374436991032667     0.10382579476687681      -26.370561618355595      26.373414354557656
0                         0                        70.0037707673063         0.15254733926892727      -0.3703820606123571      0.10172939586408347      -26.227805742716853      26.230618098293025
0                         0                        70.85530485520276        0.17407030587631994      -0.3423805021218129      0.06599253581105646      -24.28893148105584       24.29143412634259
0                         0                        71.24529063098335        0.18334860430030364      -0.31100057616455246     0.06676471341644552      -23.293821533012302      23.295993228389293
0                         0                        71.34515619717409        0.185656049057761        -0.2904406791942634      0.08547646168808132      -22.991290957478054      22.993284278350618
0                         0                        71.46000908751311        0.18828157825472167      -0.42294444952665344     0.11641868771650365      -22.79491507584386       22.799135699257743
