% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 09:44
% Dimension:          3
% Nodes:              81
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ W=0.0144         es.Ex (V/m) @ W=0.0144   es.Ey (V/m) @ W=0.0144   es.Ez (V/m) @ W=0.0144   es.normE (V/m) @ W=0.0144
0                         0                        69                       0.17049182952330974      0.5360014983090196       -0.15539670413323847     -36.38597451761069       36.39025401584962
0                         0                        69.25                    0.1795129661494601       0.5085474935210641       -0.1801877915672776      -35.73401513606478       35.73808788866443
0                         0                        64.25                    -0.010176878837740284    1.1197609639112756       -0.16039260401070266     -35.32853584105527       35.34664107205164
0                         0                        64.5                     -0.0012500029003452364   1.0689162158744758       -0.1790205888526466      -35.99226912701278       36.00858324287572
0                         0                        68.75                    0.1613210480851303       0.5590018774827286       -0.15444219651510593     -36.945049377976474      36.94960093197508
0                         0                        64.75                    0.007835159396161648     1.0506051654272779       -0.18405602090473053     -36.62117575952958       36.63670511717464
0                         0                        69.6594677783902         0.19392731456482695      0.424741738938474        -0.13927412419962693     -34.67156300427609       34.67444424912899
0                         0                        69.97973586684529        0.20486701425349793      0.37075079454815807      -0.12709926494289903     -33.65893624393267       33.661218032744024
0                         0                        70.0393873401674         0.20686960371981072      0.36661430265438355      -0.13279812114740253     -33.48059271214373       33.482863225004266
0                         0                        70.07375512802196        0.20801845758363505      0.3575120043269635       -0.133726546907722       -33.370596575840466      33.372779528383326
0                         0                        70.16785076441953        0.21114449865361068      0.34417874452472574      -0.13812126193323593     -33.07331495194953       33.07539415338884
0                         0                        70.26755898156141        0.21442481183918866      0.3544204723020812       -0.12050266034704293     -32.75911655859654       32.76125535540498
0                         0                        70.74214061062817        0.22959800250608287      0.30631618859681176      -0.11595959191356364     -31.184322199163674      31.18604218645908
0                         0                        70.87446810467138        0.23369677922477566      0.28096189173465547      -0.1141102079893983      -30.745211153272777      30.746706646135344
0                         0                        70.88592928733917        0.23404892810511188      0.2794436482970113       -0.1123236975722719      -30.705494335611547      30.706971321833137
0                         0                        70.9985694768742         0.23747038657153946      0.34292226557941774      -0.1123968097141308      -30.18246669772627       30.18462397782055
0                         0                        71.01246233637549        0.23788935715638523      0.3412845951514072       -0.11517719352985267     -30.132054557853564      30.134207353741044
0                         0                        71.08143146018683        0.23995890831713332      0.30357715029604293      -0.07166386671352143     -30.034150229267652      30.03576992171488
0                         0                        72.00000000000001        0.2659865846904926       0.22691856842907043      0.005887575108488363     -26.63592989050906       26.636897113446842
0                         0                        63.71318826961385        -0.028731341324596857    1.1704953299057053       -0.16707818075682113     -33.80271119533735       33.82338331082804
0                         0                        63.504843391281455       -0.035695160554549556    1.1896888070373492       -0.1500231459897332      -33.09037499210411       33.11209421827607
0                         0                        63.60347036912793        -0.0324159580557927      1.177813024617402        -0.15093582531166483     -33.4066944783036        33.42779174745231
0                         0                        62.85306768651343        -0.056533394622081894    1.2395100173565368       -0.1503829906657863      -30.84738138676407       30.87264061507352
0                         0                        63.47779883923792        -0.03658853663887521     1.1922347816845402       -0.1514368736613534      -32.9878531263029        33.00973812049854
0                         0                        62.71252092966359        -0.06083319320962184     1.2514910853954682       -0.1538758042027517      -30.354587687012376      30.380765318676005
0                         0                        62                       -0.08150515828876853     1.4489673221445187       -0.06498295216019301     -27.62914026687821       27.66718491230261
0                         0                        62.0854141744727         -0.07913121725525818     1.4296702419593963       -0.06960261939256895     -27.957442362191706      27.994059815622347
0                         0                        62.55104300556547        -0.06568962962361526     1.2692785001137388       -0.1336756528490426      -29.75942742865491       29.786783276688233
0                         0                        62.18380509931285        -0.07635492133251306     1.3156869730085248       -0.11606031238301995     -28.32440066920726       28.355178988622935
0                         0                        68.25                    0.14258506035426236      0.6138886477385983       -0.156229848919865       -37.92906336959459       37.93435270480093
0                         0                        68.48544107570018        0.15146810290523274      0.5806994751265009       -0.15784392570109418     -37.52825100902646       37.53307541864627
0                         0                        65.03249789673897        0.01827685302268581      1.029781103017875        -0.17835139126069066     -37.28393782036011       37.298582784488964
0                         0                        65.25                    0.026430631055381903     1.003220225681917        -0.18952632204987335     -37.68870532779901       37.70253148441935
0                         0                        67.75                    0.12342844270189703      0.6811867930991866       -0.1636899050401639      -38.63771561769073       38.6440665301369
0                         0                        67.85585985991392        0.12751261072517056      0.6681805002848478       -0.1658099638176509      -38.52000852566334       38.52616013752524
0                         0                        67.87968817037817        0.12843010854379236      0.6653944892830168       -0.16588738715765317     -38.48817850395233       38.494287277512804
0                         0                        67.9271036004979         0.13025353500464407      0.65769621436948         -0.1658762034139727      -38.42536387234094       38.4313500666716
0                         0                        67.96402479847448        0.1316713000305658       0.6514809858259412       -0.1663006097505999      -38.37404459874642       38.379934630406495
0                         0                        67.99801785102783        0.13297497040801823      0.6469392581467241       -0.16500901036228854     -38.328121257450675      38.3339358467543
0                         0                        68.02238403632089        0.1339084794718556       0.6472238446659304       -0.16367908384000884     -38.301978156348085      38.30779581543366
0                         0                        65.5900065516046         0.039347641424619724     0.9658938218567243       -0.17948722783457782     -38.261174004099246      38.273784797325916
0                         0                        65.75                    0.04548753422805771      0.9413022592154523       -0.1837980365486942      -38.479400427671806      38.491350832811165
0                         0                        65.5791845139682         0.03893366471286368      0.966985134731317        -0.1797809946817921      -38.24572217573146       38.258367009061914
0                         0                        65.53122125310787        0.03710094566866322      0.9722328311989621       -0.18091954042608904     -38.17606447206937       38.18887098532459
0                         0                        65.52862418286888        0.03700180464554492      0.9716438269262042       -0.18066313437922554     -38.18109948315458       38.19388810578303
0                         0                        67.3278904751468         0.10703090888650531      0.7377733863197591       -0.17334164757629367     -39.01811980128906       39.025479237596706
0                         0                        67.33742476404225        0.1074028462333716       0.7380289424322655       -0.17458098130879307     -39.007381183411724      39.0147530048171
0                         0                        67.21984609668398        0.10281199380702342      0.7561219656705873       -0.17295216582864725     -39.07784668036669       39.08554379886354
0                         0                        67.17020495468815        0.10087144375492084      0.7645522463198517       -0.17277321789069333     -39.1052882791563        39.11314308666707
0                         0                        67.14100454131878        0.09972958470760854      0.7610644097349324       -0.17339402644557822     -39.111121259810545      39.11890963106943
0                         0                        67.58579704305832        0.11706882382523107      0.7047068777762888       -0.1681947673177433      -38.81339986521965       38.820161132596695
0                         0                        67.09907059384635        0.09808949829305388      0.7700725204384246       -0.17225853085473375     -39.11914984355607       39.12710785594534
0                         0                        66.82849431359998        0.08749371067015196      0.8079038212728751       -0.18896631439776002     -39.1845088171952        39.19329213139989
0                         0                        67.03790780024401        0.09569554335163089      0.7716761809976056       -0.1762487945076998      -39.146956962945815      39.15495865435968
0                         0                        67.09468782017824        0.09791801928846625      0.761853479652129        -0.17280058759237704     -39.1367752164546        39.14457120867242
0                         0                        66.8194001541784         0.08713751887147479      0.8118620166376331       -0.17643544230659103     -39.167533953786176      39.17634446219241
0                         0                        67.3978788967498         0.10975987384840104      0.7299896315492376       -0.17052247391170283     -38.969152438286756      38.97636212545636
0                         0                        67.43613277788938        0.11125013892292916      0.7239991765542619       -0.1702269666778733      -38.941223751806994      38.94832550079827
0                         0                        67.48542268509908        0.11316853195984031      0.7163465951231753       -0.1688604250066792      -38.899960024920794      38.906921700745144
0                         0                        67.54523069528763        0.11549357445865177      0.7093248765437377       -0.16988058096637104     -38.848619750772286      38.85546625292724
0                         0                        67.56971177080956        0.11644437574776069      0.706849624879851        -0.16871723003518468     -38.82881443035956       38.83561422152612
0                         0                        67.5747026558242         0.11663815396068411      0.7061847804032766       -0.16855512203318312     -38.82403165012562       38.830819478130934
0                         0                        66.5545787740612         0.07676575357504258      0.8432581484157304       -0.17635444763757846     -39.13356449449765       39.143046064928036
0                         0                        66.59259389794204        0.07825355857489538      0.842931933718198        -0.17932074836903666     -39.1516625845461        39.16114622058227
0                         0                        66.54074822221668        0.0762245493672064       0.845988204029742        -0.17575982855674965     -39.12827202470187       39.13781111914358
0                         0                        66.59413760181216        0.07831399733210387      0.8427044253852998       -0.179376730621982       -39.151901172062594      39.16138011034607
0                         0                        66.60201094673964        0.07862225854500342      0.8416682546498855       -0.17708496001256435     -39.15322926998355       39.162675174224816
0                         0                        66.81404900121441        0.08692788022356608      0.8123240560293539       -0.1750493115954157      -39.17597627231012       39.18478824138393
0                         0                        66.79237712219805        0.08607864874931799      0.8150544786587659       -0.16709997760102624     -39.18411386736233       39.192945995116425
0                         0                        66.17807875077825        0.062064536985549174     0.8915896144760609       -0.18112823149266433     -38.923275796764386      38.933907307485455
0                         0                        66.20445439291339        0.06309143469232924      0.8910709659964056       -0.1827409330898888      -38.948677704109144      38.95929794816171
0                         0                        66.17543014638048        0.06196144736199489      0.8907676195994938       -0.1854083453806652      -38.93213910257316       38.94276952540446
0                         0                        66.31581789039043        0.06743379805888039      0.8803704936412302       -0.1833382206061458      -39.02250071637761       39.032860864519016
0                         0                        66.28166689211558        0.06610144977023251      0.8861756402723842       -0.1822479703737372      -39.004400747847626      39.01489201941759
0                         0                        66.22259752085938        0.06379820225054103      0.8757751146702049       -0.16571012028919085     -38.97772254962808       38.987912191488626
