% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 09:44
% Dimension:          3
% Nodes:              84
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ W=0.0148         es.Ex (V/m) @ W=0.0148   es.Ey (V/m) @ W=0.0148   es.Ez (V/m) @ W=0.0148   es.normE (V/m) @ W=0.0148
0                         0                        69                       0.1557446628280514       0.06343909675194936      0.7058213647019329       -33.6995348745516        33.706985315791535
0                         0                        69.25                    0.16410375899283736      0.04120024083826479      0.6933320537489465       -33.14367526597282       33.15095197626848
0                         0                        64.25                    -0.01074018509985665     0.3427780443492665       1.0234480225769644       -32.507773295038405      32.52568626861264
0                         0                        64.5                     -0.002524369988454356    0.3143686198897371       1.0153913130090828       -33.12319858165163       33.14024941709452
0                         0                        68.75                    0.14725533181434156      0.063768282386377        0.7277191928681646       -34.18623238877908       34.194036418023465
0                         0                        64.75                    0.00583571465553661      0.3029194709379596       1.0020114625271503       -33.69506779584405       33.71132422411549
0                         0                        69.7457636215325         0.18023755736802421      0.01970432704911218      0.6535157460799894       -31.959559476251997      31.9662464641529
0                         0                        70.06276645384996        0.1902232755161428       0.03428918596893027      0.6337243727076327       -31.04932738786556       31.05581287887497
0                         0                        70.28342465883736        0.19700195263597078      0.03633170393992913      0.6240085878431927       -30.408901050611995      30.4153245883769
0                         0                        70.41371843542748        0.20094057195655188      0.013189792886017848     0.6131802057617062       -30.108255914764147      30.11450212379917
0                         0                        70.55478643390296        0.205156058920405        -0.02329177743177624     0.5584189397843495       -29.63307536759652       29.63834560094172
0                         0                        70.6101838416714         0.20679280361372493      -0.020014610307796943    0.557429850991948        -29.4579456477379        29.46322606926273
0                         0                        71.26532934534696        0.22541359722530868      0.01156210017819248      0.5640302333106604       -27.405158428622997      27.410964453739584
0                         0                        71.44857869562318        0.23038060339394328      0.005038460632079023     0.5477568298150572       -26.817293353779107      26.822887349301894
0                         0                        71.50537466848704        0.23189843996731616      -0.002467816539734713    0.5479116567202027       -26.631445943681044      26.63708179070849
0                         0                        71.59240544153948        0.23420380291715973      0.007989694918137502     0.5304567295917764       -26.266996247567505      26.272353150163756
0                         0                        71.90032815517823        0.24213152031805957      0.030005321540983232     0.5510715712398735       -25.22460894918707       25.230645588953088
0                         0                        72.00000000000001        0.24463364373733934      0.023946660024966704     0.5210762629631773       -24.94074458864826       24.946198799627517
0                         0                        63.84863779334612        -0.02359304447911106     0.38036742067368756      1.040971276016382        -31.530622482117362      31.550094368828848
0                         0                        63.6271111466445         -0.030501942720202777    0.402965236703523        1.0420219796451278       -30.859298478987455      30.879515757266866
0                         0                        63.67432018971288        -0.029041792511671476    0.39774554833700115      1.040271313746965        -30.999109081393637      31.01910910660666
0                         0                        63.55063442070859        -0.03285326858109673     0.4105451163755798       1.043985188949172        -30.631980916632635      30.652515512503555
0                         0                        63.50351015351731        -0.034291851612356684    0.42245505411816         1.005015035515303        -30.458795744407183      30.47829984913658
0                         0                        63.36380483589531        -0.038518678610742554    0.44653223904148476      1.0225614981405577       -30.05181430727685       30.072521780140626
0                         0                        63.34592521642199        -0.03905475895443452     0.40344393775963727      1.0413822819619583       -30.056436317143508      30.077177529725134
0                         0                        63.121188907194316       -0.04572961702183606     0.3978340169350716       1.0530819228836528       -29.346138128560835      29.36772167707102
0                         0                        63.28499943054479        -0.040879969830865844    0.39760797460835207      1.051047054659053        -29.864309305203026      29.885443986821002
0                         0                        62.99775862495878        -0.049327723136468854    0.4378455888604833       1.0667753028149          -28.93880589816198       28.961771443022528
0                         0                        62.66514896224007        -0.05877952178643288     0.44252778342835697      1.0972941194625303       -27.8953736786198        27.92045411331176
0                         0                        62.589922930285006       -0.06086669336911694     0.44541935969947133      1.0745072851632642       -27.625447433710747      27.649924235422052
0                         0                        62.49969993464707        -0.06334217300090386     0.4480997419804744       1.0719937012414675       -27.283995761296648      27.30872367168993
0                         0                        62                       -0.07657969107047582     0.4653911124840513       1.1077780808666176       -25.61945011975518       25.64761169393071
0                         0                        68.25                    0.12993288922942275      0.07058848121983187      0.7720696883179201       -35.04154859853418       35.050124144155795
0                         0                        68.48544107570018        0.13814238869996187      0.05978092403692159      0.7495274462586536       -34.69436653955631       34.702513377746264
0                         0                        65.03249789673897        0.015441896610070541     0.29023400767600904      0.9930162414178234       -34.29687936434303       34.31247952519943
0                         0                        65.25                    0.022942153373178488     0.2690794058247545       0.9750134072713464       -34.66739797468416       34.68215012374713
0                         0                        67.99801785102783        0.1210577998170835       0.07936736631224672      0.7885777319052254       -35.384122496559016      35.39299759655271
0                         0                        68.02238403632089        0.12191963273918205      0.08150447856381504      0.7875661238211649       -35.36215323075493       35.37101616429486
0                         0                        67.96402479847448        0.11985431759016801      0.0809041563908579       0.7905047865684267       -35.42341825177374       35.43232992536909
0                         0                        67.9271036004979         0.11854563471115079      0.08358461837570985      0.7939022279692267       -35.467190851260966      35.47617361012561
0                         0                        67.75                    0.11224746841924141      0.09247129944151311      0.8110619641988865       -35.64764073879138       35.656986169514234
0                         0                        67.85585985991392        0.11601596640839026      0.08760482298146144      0.8003870993564988       -35.54763068913951       35.55674818828739
0                         0                        67.87968817037817        0.11686269295394093      0.08690142336524787      0.7981346180121704       -35.520556026724364      35.52962807536151
0                         0                        65.5900065516046         0.034823192554223455     0.24299450002075673      0.9643216075114225       -35.192850373395814      35.20689818620748
0                         0                        65.75                    0.04047078639780397      0.22515248041649333      0.9515110087211553       -35.39461308175335       35.40811633010404
0                         0                        65.5791845139682         0.03444241447892001      0.24369561494907543      0.9646462051199336       -35.178567663792904      35.19263492166868
0                         0                        65.53122125310787        0.03275667479080971      0.24739055326638315      0.9664992054048316       -35.114388147498886      35.12855786640129
0                         0                        65.52862418286888        0.032665484770973724     0.2468640104906843       0.9668642165664751       -35.11824176845295       35.13241627273116
0                         0                        67.48542268509908        0.10278482555448809      0.10490996866223701      0.8309456459021778       -35.86613916941191       35.875916931663106
0                         0                        67.54523069528763        0.10492868660954907      0.10270915444651063      0.8248331178888559       -35.82408289193947       35.83372453278229
0                         0                        67.3978788967498         0.09964230308514462      0.11158801435097132      0.8373377844345526       -35.922945062502436      35.93287587173836
0                         0                        67.43613277788938        0.10101614114625426      0.10864926229608507      0.8341141006521653       -35.900409949221874      35.91026295527914
0                         0                        67.56971177080956        0.10580548918356279      0.10205479273813012      0.8235849562511675       -35.8070879813981        35.816703604163074
0                         0                        67.5747026558242         0.10598418833489787      0.1017523197422463       0.8233059324556677       -35.80311774807271       35.812727160540966
0                         0                        67.58579704305832        0.10638135303034851      0.10107994349394289      0.8226856821346757       -35.794292197936784      35.80388781735643
0                         0                        66.82849431359998        0.07912785714426712      0.14821011528767514      0.8677878121021081       -36.08348942886828       36.09422711858997
0                         0                        67.03790780024401        0.08668196630701004      0.12671222169140872      0.8623124115206338       -36.061903724183566      36.07243461279642
0                         0                        67.09468782017824        0.08872939576079414      0.12088331904287752      0.8608278206318687       -36.05605101258439       36.066528138090646
0                         0                        67.09907059384635        0.0888873767373349       0.12905670945513664      0.8616108708681978       -36.04059884342546       36.05112749859252
0                         0                        66.8194001541784         0.07879985313698254      0.15133513528519416      0.8797930832872325       -36.067734353189024      36.078780461162815
0                         0                        66.5545787740612         0.06925082888619051      0.16695383483839166      0.9020449313246672       -36.02305081702082       36.034729759036075
0                         0                        66.59259389794204        0.07062040883203102      0.16831300182480646      0.8967935329171723       -36.04107390012257       36.05262231490743
0                         0                        66.54074822221668        0.06875264056181536      0.16873292827586672      0.9038114662342167       -36.01799058676022       36.029723727438274
0                         0                        66.59413760181216        0.07067604580871016      0.1681845240520019       0.8966256944036672       -36.04137371857587       36.052917263267986
0                         0                        66.60201094673964        0.07095981799546845      0.1676360354003794       0.8979858004076391       -36.04299852514641       36.054572844811304
0                         0                        66.81404900121441        0.078606821283825        0.15172169815491543      0.8808736655584255       -36.072461848828624      36.083534495993625
0                         0                        66.79237712219805        0.07782482581739084      0.1530453714728246       0.8918155019291021       -36.08124103990646       36.092585287771236
0                         0                        67.3278904751468         0.09712683292043224      0.11398011505551153      0.8407205718822723       -35.96317411773276       35.97318022039444
0                         0                        67.33742476404225        0.09746965177822367      0.11488138440859075      0.838810715697079        -35.953908205648645      35.96387515840668
0                         0                        67.21984609668398        0.09323867355685397      0.12344739504720792      0.8503758863922002       -36.01020235767993       36.020453248794055
0                         0                        67.17020495468815        0.09145054968549589      0.12779715018547222      0.8548120342549339       -36.03180954881975       36.04217439456062
0                         0                        67.14100454131878        0.09039844369233631      0.12340432548725078      0.8568487325420051       -36.03597670586851       36.04637340321361
0                         0                        66.17807875077825        0.05572120228447549      0.19562272364308342      0.9252798463872409       -35.81514070020333       35.827625017847566
0                         0                        66.20445439291339        0.05666611085165197      0.19555948922049993      0.921975374546733        -35.83814605458187       35.85053688209755
0                         0                        66.17543014638048        0.0556263447795553       0.19481190459687525      0.9217758169201034       -35.822562038662454      35.83494904905896
0                         0                        66.31581789039043        0.06066191089196335      0.19026829057150962      0.91376796780051         -35.91046959143824       35.922597347616524
0                         0                        66.28166689211558        0.05943584084802338      0.19403459252241362      0.9171822162642229       -35.892412073856974      35.90465314023352
0                         0                        66.22259752085938        0.057316439538676614     0.18256691406759273      0.9360914211341083       -35.86522726828696       35.87790580333121
0                         0                        66.07951135466386        0.052194454605736414     0.2012374590967454       0.9331231840575995       -35.73779529365021       35.75054164404249
0                         0                        66.15949648494716        0.055055700016785496     0.1925908602602675       0.9256103125094626       -35.80670779114848       35.81918715619847
0                         0                        66.17382812807128        0.055568957544981784     0.19102799830022832      0.9242308408856879       -35.81906794873751       35.8314990345039
0                         0                        65.96771232869258        0.04820436566830993      0.20981518073841743      0.939880815533707        -35.63641000450653       35.64941957966174
0                         0                        65.96864039880491        0.04823743916404175      0.21352192293224448      0.9411484027385342       -35.64276440367149       35.655827101095014
0                         0                        65.93139359838851        0.046910722397657985     0.21359998905642996      0.9418639132353412       -35.60707528101155       35.62017044672868
