% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 09:44
% Dimension:          3
% Nodes:              79
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ W=0.015          es.Ex (V/m) @ W=0.015    es.Ey (V/m) @ W=0.015    es.Ez (V/m) @ W=0.015    es.normE (V/m) @ W=0.015
0                         0                        64.25                    -0.002085938796567253    0.3125406211861762       -0.7587183729674221      -30.11527000791341       30.126447232604423
0                         0                        64.5                     0.00553524533100948      0.337536520593277        -0.7598773812073798      -30.724169411272264      30.73541817756451
0                         0                        69                       0.1525229302239019       0.46981723172814327      -0.3292743507543605      -31.398309475336134      31.403550559423632
0                         0                        69.25                    0.1603127393350774       0.45160570653820287      -0.3306846693899388      -30.88091596931172       30.885988266015367
0                         0                        64.75                    0.01328958620431543      0.3700108386791957       -0.7376276129527274      -31.253249831059332      31.264142839981087
0                         0                        68.75                    0.14461599271894052      0.4713921096687841       -0.3467893391175494      -31.83332601443337       31.83870472409303
0                         0                        63.60071742527237        -0.021171790919061805    0.27908057037496015      -0.8581398425100506      -28.605772294815765      28.620001721469432
0                         0                        62.790205948778116       -0.04339461253657169     0.1368845217738226       -0.9320847008969224      -26.237319541296948      26.254227392442345
0                         0                        62.82533873765021        -0.042471020907562995    0.13869008802446725      -0.9240818385449678      -26.34689147948496       26.363456769107536
0                         0                        63.03973415337096        -0.03675703144870484     0.18529564987461455      -0.8873689346219606      -26.95638872032087       26.971626776022184
0                         0                        63.22527800154486        -0.03170230767509083     0.2152044721237374       -0.8929991592902073      -27.508562679817608      27.523894731174387
0                         0                        63.236620579485844       -0.031390105343897405    0.2174096861806012       -0.8919583269800988      -27.54106233804768       27.556359907232714
0                         0                        62.15344012686321        -0.05949406744384081     0.0628108604234825       -0.9902416073984845      -24.2967121666246        24.316964155770233
0                         0                        62.59256636139263        -0.048526367289066244    0.10600590502943952      -0.9474430870197619      -25.656238986065787      25.673945636874063
0                         0                        62                       -0.06318711530344873     0.06911500764026357      -0.9964437815167599      -23.82955885413471       23.850483271344306
0                         0                        69.86811412993137        0.17898816543261664      0.40602444802402715      -0.24968417065997528     -29.5331960064602        29.53704224179307
0                         0                        70.17566875827079        0.18794215633581274      0.3932173233074241       -0.21982928641498845     -28.71548393479589       28.719017434237468
0                         0                        70.22735365419919        0.18942284600651482      0.3862727762645477       -0.21014072397348116     -28.57762896123822       28.581011927987376
0                         0                        70.0195429382262         0.18342729109499356      0.39846126600440357      -0.22957391888459        -29.11854786593051       29.12217892578136
0                         0                        70.3129587282128         0.19186012519861945      0.3769365983001194       -0.21199049863921715     -28.3456066458158        28.34890539844472
0                         0                        70.52946141322501        0.19793408248975367      0.3806682792503011       -0.1941782820126008      -27.74992532441381       27.753215472347986
0                         0                        70.53743330033817        0.19815521167066927      0.3622253099168802       -0.15797525876589402     -27.789402284712082      27.792211907278766
0                         0                        71.24584426654172        0.21710059347156208      0.34912819892502345      -0.10115877754986968     -25.697686113739245      25.70025671462888
0                         0                        71.7143981609902         0.22882098583378233      0.3006349401692816       -0.13142044779206685     -24.334060421594017      24.336272296782365
0                         0                        71.7509800590031         0.22970846021968808      0.30618279540775717      -0.1114518308941399      -24.23020372797617       24.23239447751798
0                         0                        71.85460171032842        0.23220298709724763      0.2733564799810182       -0.11751402000161448     -23.859119684972484      23.86097494763963
0                         0                        72.00000000000001        0.23564067566100963      0.2726980153197971       -0.10196701042471545     -23.427386525340495      23.4291954809908
0                         0                        65.03249789673897        0.02219954983421541      0.4057256534581981       -0.7013527443181609      -31.811319287745114      31.821636409913005
0                         0                        65.25                    0.029156441117983087     0.41609585299282625      -0.6853273465968405      -32.15515456769437       32.16514844677679
0                         0                        68.25                    0.12849327502336616      0.47420266590588683      -0.38646909522842676     -32.60006204242745       32.605801197026864
0                         0                        68.48544107570018        0.13613240592102704      0.46601791642591195      -0.3711775309452179      -32.28984663307858       32.29534240483672
0                         0                        65.5900065516046         0.04017714817374653      0.4404119714407102       -0.6409151342133015      -32.64491605194405       32.654177052137236
0                         0                        65.75                    0.045416013278279654     0.4421750029519955       -0.6290912280848318      -32.8326160124669        32.84161915509932
0                         0                        65.5791845139682         0.03982393865529083      0.43936819662117443      -0.6424639816014519      -32.63194963855872       32.6412306997345
0                         0                        65.53122125310787        0.038260245804882985     0.4369275249125195       -0.6483931013137223      -32.57182601636907       32.581208837556574
0                         0                        65.52862418286888        0.03817565871231102      0.4360460560075232       -0.6484412001679929      -32.57612821664239       32.585498948767984
0                         0                        67.75                    0.11204722903813932      0.48145837793413193      -0.43065413486690074     -33.13328240456332       33.13957857387607
0                         0                        67.85585985991392        0.11555036661595965      0.4795423718348957       -0.42494175117951727     -33.047806430401465      33.05401709686078
0                         0                        67.87968817037817        0.11633758749542171      0.47941453662417643      -0.42336863764674604     -33.02473820412473       33.03093115175903
0                         0                        67.9271036004979         0.11790232223597566      0.47774017788867695      -0.4196402661974332      -32.97756407122395       32.983693936584245
0                         0                        67.99801785102783        0.12023829057445909      0.475519504860463        -0.4130454328304358      -32.904329516370595      32.91035743122493
0                         0                        68.02238403632089        0.12103974047382408      0.4783858247838282       -0.41002636354943434     -32.88593091187931       32.89196598801992
0                         0                        67.96402479847448        0.11911918207295241      0.476244175772635        -0.4167181178656776      -32.939036550892155      32.94511483370067
0                         0                        66.31581789039043        0.06414740486398135      0.47405151338828233      -0.5716581434195973      -33.319438584328196      33.327713774651606
0                         0                        66.54074822221668        0.07165507319141923      0.47513356595117573      -0.5438441879307732      -33.42625622343701       33.4340563426142
0                         0                        66.28166689211558        0.06300981512475307      0.47431388417578546      -0.5742465291585859      -33.30173190522808       33.31005975114213
0                         0                        66.22259752085938        0.06104343437472634      0.4577035209115081       -0.5663693488796753      -33.27496199017051       33.28292899069578
0                         0                        66.20445439291339        0.06044006624243389      0.46749701186236337      -0.5817282697849606      -33.25012255372663       33.2584968252296
0                         0                        66.17807875077825        0.059563399213273874     0.46462067777878246      -0.5830215517333244      -33.22822276760385       33.23658488469464
0                         0                        66.17543014638048        0.05947539333057084      0.4636725292892052       -0.5863097632036443      -33.234063368074715      33.24246861028902
0                         0                        66.07951135466386        0.05629153625891604      0.4593179294902825       -0.5923526075323267      -33.15457306726171       33.16304524383123
0                         0                        66.15949648494716        0.05894598347419228      0.46001353301932113      -0.5854570312686604      -33.21922092835828       33.22756403158528
0                         0                        66.17382812807128        0.05942215285413639      0.4600843187078283       -0.5843536914927085      -33.23085403095942       33.23917577865032
0                         0                        65.96864039880491        0.0526206403570271       0.45903068337776176      -0.6024965943909422      -33.06467927793963       33.0733537317815
0                         0                        65.96771232869258        0.05258995900516054      0.4555694244042101       -0.6037977881274634      -33.05888465323342       33.06753649404793
0                         0                        65.93139359838851        0.05138989813114486      0.45477461312928824      -0.60805553487541        -33.03167190712998       33.040398007023455
0                         0                        66.5545787740612         0.0721174167563042       0.47479495004414796      -0.544141586636897       -33.42985465626276       33.43765396450158
0                         0                        66.59259389794204        0.07338843570202218      0.4795423073171108       -0.5424412970623962      -33.44840006919958       33.45623515242706
0                         0                        66.59413760181216        0.07344007038002534      0.4795481899736913       -0.542338282915523       -33.44872832682461       33.456561747456085
0                         0                        66.60201094673964        0.07370343034634685      0.4796906987452072       -0.5394780490628364      -33.45050330439868       33.45829211196337
0                         0                        66.81404900121441        0.08080112273874442      0.48202114415764186      -0.518479538636285       -33.48716280635088       33.49464491876947
0                         0                        66.8194001541784         0.0809803207643413       0.4823691043928875       -0.5195239995426064      -33.47872460929901       33.4862298057613
0                         0                        66.79237712219805        0.08007523455863805      0.48155972471972674      -0.5138506278592558      -33.49210555925937       33.49950860876613
0                         0                        66.82849431359998        0.08128478194645637      0.4798614497993192       -0.5306767514849184      -33.495893260279985      33.5035333976827
0                         0                        67.03790780024401        0.08829800577213451      0.47582361607864065      -0.49970048393794286     -33.483783531970865      33.49089231870583
0                         0                        67.09468782017824        0.0901991224524722       0.47472880464689204      -0.49130163094653767     -33.48050012064023       33.48746979182994
0                         0                        67.09907059384635        0.09034582123413666      0.4812736603044426       -0.49188462882865025     -33.46503316731588       33.47210808589344
0                         0                        67.14100454131878        0.0917489403348926       0.478268961989621        -0.48938860839555787     -33.463031475921696      33.47002715816878
0                         0                        67.17020495468815        0.09272594786701403      0.484484284042594        -0.48619772634117453     -33.46093708736021       33.467976096783346
0                         0                        67.3278904751468         0.09799777400443632      0.48138997673979134      -0.47313996526668234     -33.404126008963374      33.410944795966806
0                         0                        67.33742476404225        0.0983162047601553       0.4826356877258604       -0.47324177354097685     -33.39640975540152       33.403249535546216
0                         0                        67.21984609668398        0.09438654308646441      0.48351016195613283      -0.4820869990546015      -33.44305233293602       33.4500215141167
0                         0                        67.3978788967498         0.1003343739384111       0.4821031624434404       -0.4650712707699114      -33.37015533634741       33.37687795342891
0                         0                        67.43613277788938        0.10161062541547586      0.48133305443098173      -0.4618362039315791      -33.351366421292006      33.358036758116235
0                         0                        67.48542268509908        0.10325379350923444      0.48051330884320453      -0.4568140733831818      -33.322337528457666      33.328932633645415
0                         0                        67.54523069528763        0.10524568359689809      0.4815838572335487       -0.45267313317038216     -33.286356366527144      33.29291750712881
0                         0                        67.56971177080956        0.10606038790959095      0.4821037940135966       -0.4499404254873127      -33.271796608622395      33.27833108826563
0                         0                        67.5747026558242         0.10622643528223603      0.4820971640972971       -0.4494038910791005      -33.26845513357364       33.274982922723645
0                         0                        67.58579704305832        0.10659548720236588      0.4820824262594954       -0.4482112127315929      -33.261027268974146      33.267540211809596
