% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 09:44
% Dimension:          3
% Nodes:              84
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ W=0.0152         es.Ex (V/m) @ W=0.0152   es.Ey (V/m) @ W=0.0152   es.Ez (V/m) @ W=0.0152   es.normE (V/m) @ W=0.0152
0                         0                        69                       0.14513730485786352      0.07926075493492135      0.4195467220424689       -30.313536638621372      30.316543425336103
0                         0                        69.25                    0.15266033309141677      0.09449943138881167      0.37401418950753396      -29.8287422406503        29.831236655821716
0                         0                        64.25                    -0.003526382265471998    -0.3395219966361047      0.48237334384855757      -28.898480281799547      28.90450002727279
0                         0                        64.5                     0.003779974066872654     -0.3026153651264263      0.46938894829128763      -29.45865501797438       29.463948437234542
0                         0                        68.75                    0.13750459043531718      0.05600331102795053      0.44286905005128574      -30.722701894376858      30.72594475450815
0                         0                        64.75                    0.011215852969154632     -0.28347902744117803     0.4920255357135588       -29.972104428793596      29.97748310611319
0                         0                        70.09611411121644        0.17715574939525075      0.12044811538976319      0.3234588825353484       -27.976179034743183      27.97830814722713
0                         0                        70.16952103935245        0.17920295275183798      0.12265605016344239      0.31460172424658595      -27.800664066337177      27.802714638697996
0                         0                        69.75618492512001        0.16750768817186154      0.11319881814846955      0.36589768303970516      -28.786745850129634      28.789293699687036
0                         0                        70.2161880134388         0.1804985207668353       0.13030436817439295      0.2871977231013716       -27.70948130170271       27.711275967914794
0                         0                        70.26468282663889        0.18183742107117923      0.10781167558177174      0.3170720231370012       -27.601280141748397      27.603311821021084
0                         0                        70.97510553601327        0.20076660175557362      0.11119818231838963      0.21226720196692384      -25.679132045383035      25.680250096231532
0                         0                        69.63136245230481        0.16389585032078244      0.10000793024605059      0.3792688672306781       -29.091385472864488      29.094029545433433
0                         0                        70.98607009943238        0.20104799835066905      0.11109655017340003      0.2103532400767847       -25.64923997261937       25.650343118603434
0                         0                        71.14583137816031        0.20511096185907773      0.13678979372355116      0.2082379577804261       -25.230443785390907      25.231673906074843
0                         0                        71.27230100745209        0.208280767346775        0.08433492978232948      0.23035221222832547      -24.816484435346148      24.817696795872045
0                         0                        71.50160667608334        0.21392045584174982      0.2107016481307653       0.12148988460458554      -24.201392250095978      24.202614359188388
0                         0                        71.53619831313648        0.21475589295584846      0.2157750563942642       0.11713822204100666      -24.101445387522872      24.10269590742439
0                         0                        71.59217616370849        0.2161029942180397       0.17954181777079725      0.10412318195655246      -23.983460594061157      23.984358631579738
0                         0                        72.00000000000001        0.2256420560272948       0.20558444158422162      0.08684722202710304      -22.79684482406872       22.797937216670814
0                         0                        71.38160342275214        0.2109770077604724       0.12055396077562364      0.27506182056855266      -24.725643341745105      24.727467135268366
0                         0                        63.90941587226956        -0.013252421607151897    -0.3352029507685623      0.4547861639723543       -28.16670343902905       28.172368982663766
0                         0                        63.807546696148506       -0.016108892637953412    -0.3416843131993841      0.44715727636526736      -27.91446143477512       27.920133506006742
0                         0                        63.7000558962129         -0.019095135448866662    -0.3516841888943212      0.43918553709257857      -27.642666895278996      27.64839233641014
0                         0                        63.67155895689271        -0.019881841168918335    -0.3575714135800503      0.44334763223265305      -27.58305778385247       27.58893784012281
0                         0                        63.2083270691101         -0.03237719025060521     -0.38041644162429833     0.40688182031729525      -26.36431162316299       26.370195237199326
