% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 09:45
% Dimension:          3
% Nodes:              87
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ W=0.0154         es.Ex (V/m) @ W=0.0154   es.Ey (V/m) @ W=0.0154   es.Ez (V/m) @ W=0.0154   es.normE (V/m) @ W=0.0154
0                         0                        69                       0.1344140299508877       -0.40086461372106896     -0.45840774602675083     -29.245307153278702      29.251646459469004
0                         0                        69.25                    0.14167222285055844      -0.38782202864535975     -0.43422439153363257     -28.80496364756259       28.810846698518038
0                         0                        64.25                    -0.008894445314357954    -0.7567020312092492      -1.2326983371009756      -27.866845433801203      27.904358397671405
0                         0                        64.5                     -0.0018476560167256441   -0.7802919560258668      -1.17070355501739        -28.409099943189247      28.443916079409394
0                         0                        68.75                    0.12705273425722888      -0.42303813416208413     -0.49008695775819433     -29.62663865316116       29.633711619945668
0                         0                        64.75                    0.0053224705346539575    -0.7509743903480236      -1.1326577075722761      -28.899377280424243      28.931313195459733
0                         0                        69.84175478608648        0.1583633589231815       -0.35698132427300777     -0.3601488751063826      -27.634421883915564      27.639074075235435
0                         0                        70.3391750677635         0.17182033939256583      -0.335542661491786       -0.3085405971238657      -26.457368952925947      26.46129547261442
0                         0                        70.38234058076097        0.17296008537176674      -0.35191959954689533     -0.2976357362333957      -26.348309964969218      26.352340929149435
0                         0                        70.65161065656375        0.1799612057530159       -0.31046474594212725     -0.24797446592091887     -25.652420976831024      25.655498078711748
0                         0                        70.07325444547352        0.16469424463426566      -0.3564054420104412      -0.3218959069695302      -27.079512349049025      27.083770617776196
0                         0                        70.02422021205098        0.16336377736763472      -0.3639453131399364      -0.32788073389889405     -27.187360966407056      27.191773724498603
0                         0                        71.2677767583528         0.19529950400945284      -0.310959262498649       -0.18189756953333358     -24.04427759646994       24.04697626573541
0                         0                        71.51860579927303        0.20124784436175377      -0.3135303312958868      -0.17586907130244356     -23.385161438798292      23.38792437813886
0                         0                        71.22897952797258        0.1943646749541722       -0.3212036815256738      -0.2527177224160937      -24.241326355716097      24.244771426775397
0                         0                        71.04930014879781        0.18996947633306227      -0.3168716025402887      -0.25785674780303225     -24.681356272597952      24.68473708933912
0                         0                        70.81311927628032        0.18407190850174057      -0.31452434774195126     -0.23452302828813743     -25.25063317958812       25.25368097102354
0                         0                        71.52379466752855        0.20136882791153787      -0.19873130014920548     -0.23757846290528306     -23.39690203746514       23.398952168984746
0                         0                        72.00000000000001        0.21218883219070528      -0.16760885177097862     -0.15731055558925533     -22.045698208159322      22.04689658032012
0                         0                        63.85059496344933        -0.019866472790275105    -0.80070485954856        -1.278088789486425       -27.0389636041892        27.080993187373753
0                         0                        63.436649592079256       -0.030848078833728854    -0.8205336740282689      -1.3251230892019166      -26.032390239174873      26.079006274711418
0                         0                        63.46930155672635        -0.029996826307174002    -0.8202276660289627      -1.3218559860705383      -26.10857804590565       26.15488337292247
0                         0                        63.535491436661694       -0.02826359138489139     -0.830638469247664       -1.3189695262997958      -26.249726991509583      26.29596562225256
0                         0                        63.79539973641081        -0.021355331547398212    -0.804452504330937       -1.2877468072533405      -26.90458509542774       26.94739569658686
0                         0                        63.255664298985245       -0.03551368251699986     -0.8207801827865394      -1.352163157461292       -25.553872730918357      25.602781818795076
0                         0                        63.13827481973383        -0.038494591608961334    -0.8328219014106288      -1.3656900396357443      -25.271109338273114      25.32168376689797
0                         0                        63.220552647532834       -0.036408993699297544    -0.8247706932176726      -1.3536953893912496      -25.453889979487162      25.503200838159252
