% Model:              ElectrodesShort.mph
% Version:            COMSOL 5.5.0.292
% Date:               Mar 23 2026, 09:44
% Dimension:          3
% Nodes:              79
% Expressions:        5
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm
% Length unit:        mm
% x                       y                        z                        V (V) @ W=0.0146         es.Ex (V/m) @ W=0.0146   es.Ey (V/m) @ W=0.0146   es.Ez (V/m) @ W=0.0146   es.normE (V/m) @ W=0.0146
0                         0                        64.25                    0.009183294204854017     -0.7441950660214829      0.4405867025450405       -33.330714487235454      33.34193262497478
0                         0                        64.5                     0.01761012866139461      -0.71954185521993        0.43530654913971034      -33.94688410074417       33.9572992510078
0                         0                        69                       0.1774751629375906       -0.36126585557599356     0.6727886463667119       -33.590400194322456      33.59907949328111
0                         0                        69.25                    0.18579873803619978      -0.34326882461232344     0.6526499728239514       -32.9782089954081        32.98645258311044
0                         0                        64.75                    0.02616956003006302      -0.684280092918765       0.45622683105434586      -34.47161354693311       34.48142286356585
0                         0                        68.75                    0.16900858910089864      -0.38083438352555277     0.6717996418286134       -34.1173533876307        34.12609194975177
0                         0                        63.5990585310872         -0.012029394249223094    -0.7761847906215422      0.345699015013464        -31.718065623417814      31.729444645779925
0                         0                        63.706117067050315       -0.00861838317843284     -0.7886886410039278      0.3695871923280123       -32.07539657542533       32.08722004063282
0                         0                        63.55602809667765        -0.013391754794540973    -0.7823723303844634      0.33630415869078867      -31.62927319491633       31.640735291537656
0                         0                        62.796298734001816       -0.03654992466886678     -0.8881499493735001      0.2369732318662514       -29.267106499216574      29.281538372866926
0                         0                        62.986718101039024       -0.030917836859173375    -0.8529753225790335      0.3441602074301111       -29.95578635979244       29.969904063624128
0                         0                        63.06099087794717        -0.02868365553010971     -0.8510481545023154      0.36378938696201857      -30.13405970131783       30.14826992983072
0                         0                        63.20915166994514        -0.024187286544045807    -0.8258461034334204      0.3963619655448909       -30.561741467528492      30.575466735968845
0                         0                        63.26008608478294        -0.022624492884388545    -0.7968216169482432      0.31363273725197693      -30.758485754439945      30.77040357371345
0                         0                        63.42303301407766        -0.017572504228950313    -0.7906657570825315      0.32535136341698623      -31.241463868105175      31.253160967672073
0                         0                        62.05776583002448        -0.05733205492994929     -0.8343993708354915      0.10402663318510896      -26.932266550464696      26.94538968721258
0                         0                        62                       -0.05888234866649961     -0.8355553503794795      0.09470680229424389      -26.742846778413394      26.75606428336657
0                         0                        69.88926092845358        0.20635734111520038      -0.3660462609063728      0.6658933475598303       -31.27427276320165       31.283502692035377
0                         0                        70.01589837510846        0.2102945829597183       -0.3560050229210461      0.669476009366619        -30.907047983857225      30.916347662360046
0                         0                        70.03595390769482        0.21091391609449384      -0.35870194585749005     0.6711370129501688       -30.852738353205964      30.86212170067865
0                         0                        70.15600451553236        0.2145975602402519       -0.35791935405406505     0.6801474271767667       -30.520890570214014      30.53056612619033
0                         0                        70.46329663902063        0.22382369691887177      -0.31939482694789945     0.694171983119162        -29.52709617209524       29.536981838938626
0                         0                        70.61108492468718        0.22815127551027586      -0.31879172102304665     0.6991298853127574       -29.061117135000792      29.071273448064964
0                         0                        70.8963153586632         0.23631236609218703      -0.31912785229738283     0.665013663804574        -28.223806784321166      28.233443912456945
0                         0                        71.42543484335772        0.2507775759181403       -0.31964048902653985     0.6345220914374181       -26.441163418282056      26.450707197333013
0                         0                        71.50000216823598        0.2527399366790044       -0.31893450668782464     0.6339599343938573       -26.19209824339606       26.201710532132896
0                         0                        72.00000000000001        0.26541841534845734      -0.3142006686536618      0.6301904910972098       -24.52203635483726       24.532144812535492
0                         0                        65.03249789673897        0.03598714405170712      -0.641450189734023       0.4874248446906648       -35.0183905125764        35.027656436256656
0                         0                        65.25                    0.04363979475491583      -0.6263710693371946      0.4991480851094672       -35.34587501440666       35.35494831082953
0                         0                        68.25                    0.15169563840207473      -0.4142355657424501      0.6648643295274119       -35.07038806520086       35.07913560400807
0                         0                        68.48544107570018        0.15990676811232865      -0.40717557005098826     0.6646619617731844       -34.67845385184876       34.68721275950373
0                         0                        65.53122125310787        0.05363735985406236      -0.5958008635796119      0.5287457687331489       -35.736387854749495      35.7452649684134
0                         0                        65.5791845139682         0.055352691222283375     -0.5914337116884809      0.5333808787394503       -35.7904990771504        35.799359117009764
0                         0                        65.52862418286888        0.053544553749377374     -0.5967816099397592      0.5287659023699085       -35.740964816754115      35.7498574500924
0                         0                        65.5900065516046         0.05574007978919278      -0.5903263404410808      0.5344526894825208       -35.80257976108902       35.8114345204804
0                         0                        65.75                    0.061482527233817634     -0.5823127349238697      0.5413387650995105       -35.969808318496774      35.97859427839356
0                         0                        67.75                    0.1339691407831476       -0.44009231850736796     0.6493591096668161       -35.78109904218121       35.78969680185203
0                         0                        67.85585985991392        0.13775073450282477      -0.43548968483105455     0.6489334016703765       -35.660244731001285      35.66880738264601
0                         0                        67.87968817037817        0.1386000750682611       -0.43385231720696993     0.6493015202634069       -35.62775899424582       35.63631618517024
0                         0                        67.9271036004979         0.1402878591696634       -0.4323539899901334      0.6502624842026989       -35.56422853300785       35.57280031736371
0                         0                        67.96402479847448        0.14159998566607113      -0.4314529423848512      0.6510191757677433       -35.512922750880705      35.521509820371236
0                         0                        67.99801785102783        0.14280639020224895      -0.42978776915643024     0.6527394519814564       -35.46655367505781       35.47516336684647
0                         0                        68.02238403632089        0.14367016988762202      -0.4253624532848903      0.6543414523930551       -35.4395009400998        35.448093359676186
0                         0                        66.17382812807128        0.07680506122545618      -0.5469678258493218      0.570650554802139        -36.30158814288498       36.310193025565944
0                         0                        66.17543014638048        0.07686322131435952      -0.542771557064107       0.56831096838755         -36.30481153261712       36.31331599756206
0                         0                        66.07951135466386        0.07338406417371343      -0.551543300758965       0.5671367649844683       -36.241293072477276      36.249926450794334
0                         0                        66.15949648494716        0.07628486566157126      -0.5476344012523384      0.5701870291788147       -36.29239977316482       36.30100960002204
0                         0                        65.96864039880491        0.06936986389644013      -0.5567675056780672      0.5607823264689671       -36.17082326897378       36.179454429667594
0                         0                        66.17807875077825        0.07695935569311932      -0.5415546554737034      0.5721007931406632       -36.296948229811704      36.30549588643582
0                         0                        66.20445439291339        0.07791689724267656      -0.5375874691063558      0.5721450503033623       -36.31403550917807       36.32252090931152
0                         0                        66.31581789039043        0.08196432722614942      -0.5259799022239235      0.5779869405872091       -36.361725640242526      36.37012256368273
0                         0                        66.54074822221668        0.09015096579109455      -0.5142116708852351      0.597161229309819        -36.41947360623041       36.42799847550204
0                         0                        66.28166689211558        0.08072271742384218      -0.5272679487218142      0.576986368964981        -36.351217759836175      36.35961987401339
0                         0                        66.22259752085938        0.07857582338135083      -0.5479395337179653      0.5886459213261332       -36.33722254140815       36.34612061523383
0                         0                        65.96771232869258        0.06933630032562872      -0.5606955131419364      0.5593662056477924       -36.164568045607695      36.173239444869566
0                         0                        65.93139359838851        0.0680233331944263       -0.5628655420317514      0.55647184976152         -36.143356078845656      36.15202161954727
0                         0                        66.5545787740612         0.09065468615604509      -0.5139697504503111      0.5967609405133203       -36.4209692519168        36.42948379779172
0                         0                        66.59259389794204        0.09203923803649983      -0.507161342709253       0.5963250261662552       -36.4308098198527        36.439219534653134
0                         0                        66.59413760181216        0.09209547638531212      -0.5070765688969345      0.5963504931512489       -36.43076667812761       36.439175639873895
0                         0                        66.60201094673964        0.09238230751113352      -0.5065798415377678      0.5978159635351972       -36.43060428376144       36.439030386964575
0                         0                        66.79237712219805        0.09931707463368426      -0.4949508263088376      0.6152584310845555       -36.42653124309112       36.435088824667055
0                         0                        66.81404900121441        0.1001065009872791       -0.4932903039109533      0.6070270324072453       -36.41296330181376       36.42136342260187
0                         0                        66.8194001541784         0.1003013517939122       -0.49287944257241634     0.60650900150506         -36.40642526365686       36.41481269747312
0                         0                        66.82849431359998        0.10063242694886614      -0.4948566965613459      0.5953090659101008       -36.42064718536781       36.42887340332016
0                         0                        67.03790780024401        0.10825229499737629      -0.48855752284239706     0.616196841882811        -36.352775105836244      36.3612794727658
0                         0                        67.09468782017824        0.11031588383910873      -0.4868495754936193      0.6218603182662719       -36.33437238454741       36.342954603933265
0                         0                        67.09907059384635        0.11047508526404966      -0.4790497379442362      0.6222447634372372       -36.31799024196681       36.326479218507345
0                         0                        67.3278904751468         0.11877220369987683      -0.46606311275417056     0.6290939685277692       -36.190054483795734      36.19852231219407
0                         0                        67.33742476404225        0.11911717718337397      -0.46406088159255887     0.6283561101468607       -36.17887002788609       36.18730192205075
0                         0                        67.21984609668398        0.11485824908199234      -0.4696329422625354      0.6258482898948046       -36.26081567843676       36.26925688304059
0                         0                        67.17020495468815        0.11305741383222412      -0.47127310546244416     0.6243570582714426       -36.2933270090673        36.30175623111421
0                         0                        67.3978788967498         0.12130302077476247      -0.4603269113694157      0.6337532679155515       -36.134556588099144      36.143045304573654
0                         0                        67.14100454131878        0.11199759196233477      -0.4796243161403173      0.6228415040145308       -36.30333561412016       36.31184583211381
0                         0                        67.43613277788938        0.12268477806729873      -0.4589238342361739      0.6350482964661737       -36.10333322380283       36.111834172379275
0                         0                        67.48542268509908        0.12446320450736076      -0.4571035083626287      0.6375978281978032       -36.05848628845844       36.06701967203314
0                         0                        67.54523069528763        0.1266181778665357       -0.4525138282133643      0.6385259210902596       -36.00343804326934       36.01194295025141
0                         0                        67.58579704305832        0.1280779392139432       -0.449712303490287       0.6410504213925492       -35.96483068804082       35.97335448937339
0                         0                        67.56971177080956        0.12749930485628855      -0.4505009001342728      0.6400921637805368       -35.98102744927965       35.98954022136113
0                         0                        67.5747026558242         0.1276788694862063       -0.45025621697888596     0.6403894887793911       -35.976001971830186      35.98451816038943
